Year,Month,Group,Unit,Inflation Deflator,Real Total Wealth,Real Wealth Share,Real Wealth Per Unit Growth,Real Wealth Per Unit
2016,,Total,Adults,0.81509572,9.02E+13,1,2.02146017,374585.4208
2016,,Total,Adults,0.81712419,9.04E+13,1,2.024324787,374940.5616
2016,,Total,Adults,0.8204093,9.05E+13,1,2.023436764,374830.4689
2016,,Total,Adults,0.82181937,9.08E+13,1,2.031984007,375890.1131
2016,,Total,Adults,0.82318425,9.12E+13,1,2.043952645,377373.9245
2016,,Total,Adults,0.82292932,9.20E+13,1,2.066408948,380157.944
2016,,Total,Adults,0.82390481,9.26E+13,1,2.084676882,382422.7105
2016,,Total,Adults,0.82541704,9.29E+13,1,2.095618431,383779.1887
2016,,Total,Adults,0.8276661,9.29E+13,1,2.091059774,383214.0293
2016,,Total,Adults,0.82812226,9.30E+13,1,2.093445055,383509.7444
2016,,Total,Adults,0.82948583,9.32E+13,1,2.098637675,384153.4992
2017,,Total,Adults,0.83214098,9.39E+13,1,2.11837259,386600.1347
2017,,Total,Adults,0.8332141,9.48E+13,1,2.145488595,389961.8405
2017,,Total,Adults,0.83277893,9.57E+13,1,2.172440724,393303.2298
2017,,Total,Adults,0.83486152,9.61E+13,1,2.186307853,395022.4066
2017,,Total,Adults,0.83493674,9.67E+13,1,2.201883774,396953.4309
2017,,Total,Adults,0.83610749,9.71E+13,1,2.212181487,398230.0895
2017,,Total,Adults,0.83675468,9.76E+13,1,2.226770535,400038.7661
2017,,Total,Adults,0.83912361,9.80E+13,1,2.240425005,401731.5787
2017,,Total,Adults,0.8426069,9.86E+13,1,2.259542703,404101.6946
2017,,Total,Adults,0.84413427,9.96E+13,1,2.289992877,407876.7539
2017,,Total,Adults,0.84545559,1.01E+14,1,2.321902776,411832.7825
2017,,Total,Adults,0.84623623,1.01E+14,1,2.345598296,414770.4338
2018,,Total,Adults,0.84844232,1.02E+14,1,2.352923992,415678.6367
2018,,Total,Adults,0.85049248,1.02E+14,1,2.353494931,415749.4189
2018,,Total,Adults,0.85245806,1.02E+14,1,2.350340196,415358.3107
2018,,Total,Adults,0.85568798,1.02E+14,1,2.342208883,414350.2315
2018,,Total,Adults,0.85820073,1.02E+14,1,2.345068476,414704.7493
2018,,Total,Adults,0.85939604,1.02E+14,1,2.364869672,417159.6019
2018,,Total,Adults,0.85972244,1.04E+14,1,2.407029405,422386.3534
2018,,Total,Adults,0.86016881,1.05E+14,1,2.438327081,426266.4817
2018,,Total,Adults,0.86205208,1.04E+14,1,2.426256658,424770.0515
2018,,Total,Adults,0.86378038,1.03E+14,1,2.371273448,417953.5098
2018,,Total,Adults,0.86456406,9.98E+13,1,2.271621761,405599.1954
2018,,Total,Adults,0.86533839,9.91E+13,1,2.246830547,402525.7055
2019,,Total,Adults,0.86600012,1.00E+14,1,2.286026558,407385.0296
2019,,Total,Adults,0.86770451,1.03E+14,1,2.3628959,416914.9036
2019,,Total,Adults,0.87001377,1.05E+14,1,2.442216424,426748.6628
2019,,Total,Adults,0.87222403,1.07E+14,1,2.489562557,432618.3981
2019,,Total,Adults,0.8726424,1.07E+14,1,2.503448518,434339.9096
2019,,Total,Adults,0.87336856,1.07E+14,1,2.499754491,433881.9428
2019,,Total,Adults,0.87501526,1.07E+14,1,2.481168277,431577.7175
2019,,Total,Adults,0.87554592,1.07E+14,1,2.479728879,431399.2682
2019,,Total,Adults,0.87621605,1.08E+14,1,2.507118289,434794.8693
2019,,Total,Adults,0.87785184,1.10E+14,1,2.592068529,445326.5724
2019,,Total,Adults,0.87819874,1.12E+14,1,2.660394931,453797.3358
2019,,Total,Adults,0.88036537,1.11E+14,1,2.625188021,449432.5603
2020,,Total,Adults,0.88212633,1.09E+14,1,2.55801241,441104.4663
2020,,Total,Adults,0.88330734,1.06E+14,1,2.460196257,428977.7121
2020,,Total,Adults,0.88160145,1.06E+14,1,2.451859704,427944.1882
2020,,Total,Adults,0.87725222,1.08E+14,1,2.51218547,435423.073
2020,,Total,Adults,0.87835175,1.12E+14,1,2.629099388,449917.4719
2020,,Total,Adults,0.88151222,1.16E+14,1,2.769501372,467323.8031
2020,,Total,Adults,0.88399363,1.18E+14,1,2.834950339,475437.8364
2020,,Total,Adults,0.8869018,1.19E+14,1,2.874268375,480312.2886
2020,,Total,Adults,0.88904607,1.20E+14,1,2.896164224,483026.8257
2020,,Total,Adults,0.89018738,1.22E+14,1,2.955022654,490323.7976
2020,,Total,Adults,0.89106023,1.25E+14,1,3.074831515,505177.0971
2020,,Total,Adults,0.89552116,1.28E+14,1,3.173615169,517423.7971
2021,,Total,Adults,0.899445,1.30E+14,1,3.220986759,523296.6884
2021,,Total,Adults,0.90267211,1.31E+14,1,3.260585541,528205.946
2021,,Total,Adults,0.90797961,1.32E+14,1,3.291049572,531982.7233
2021,,Total,Adults,0.91250104,1.34E+14,1,3.345368815,538716.9495
2021,,Total,Adults,0.91712648,1.35E+14,1,3.382550425,543326.5383
2021,,Total,Adults,0.92252529,1.36E+14,1,3.425619084,548665.9738
2021,,Total,Adults,0.9273535,1.37E+14,1,3.450607768,551763.9451
2021,,Total,Adults,0.93157625,1.38E+14,1,3.483736172,555871.0378
2021,,Total,Adults,0.93499953,1.37E+14,1,3.435948319,549946.5404
2021,,Total,Adults,0.94083309,1.39E+14,1,3.512681542,559459.5391
2021,,Total,Adults,0.94705546,1.39E+14,1,3.498651015,557720.105
2021,,Total,Adults,0.95262498,1.40E+14,1,3.548341211,563880.4453
2022,,Total,Adults,0.95807737,1.38E+14,1,3.472714618,554504.641
2022,,Total,Adults,0.96468633,1.37E+14,1,3.450906566,551800.9885
2022,,Total,Adults,0.97530317,1.39E+14,1,3.497952658,557633.5262
2022,,Total,Adults,0.97920936,1.36E+14,1,3.392494634,544559.3713
2022,,Total,Adults,0.98628378,1.35E+14,1,3.38702898,543881.767
2022,,Total,Adults,0.99635851,1.32E+14,1,3.262258304,528413.3268
2022,,Total,Adults,0.99462563,1.35E+14,1,3.36504034,541155.7261
2022,,Total,Adults,0.99686623,1.33E+14,1,3.320998537,535695.6451
2022,,Total,Adults,1,1.30E+14,1,3.210197506,521959.0911
1976,1,Bottom 50%,Adults,0.23993444,1.76E+11,0.009977442,0,2473.906161
1976,2,Bottom 50%,Adults,0.24025238,1.87E+11,0.010463299,0.059730794,2621.67454
1976,3,Bottom 50%,Adults,0.24077073,1.97E+11,0.010874343,0.11149279,2749.728862
1976,4,Bottom 50%,Adults,0.24162138,2.03E+11,0.011102708,0.143286987,2828.384721
1976,5,Bottom 50%,Adults,0.24285275,2.05E+11,0.011148926,0.153513997,2853.685385
1976,6,Bottom 50%,Adults,0.24374177,2.05E+11,0.011073413,0.150271547,2845.663867
1976,7,Bottom 50%,Adults,0.24457005,2.02E+11,0.010879366,0.131571021,2799.400522
1976,8,Bottom 50%,Adults,0.24577188,1.97E+11,0.010608643,0.102200812,2726.741381
1976,9,Bottom 50%,Adults,0.24727948,1.91E+11,0.010326453,0.071635492,2651.125646
1976,10,Bottom 50%,Adults,0.24896811,1.88E+11,0.010100133,0.04935287,2596.000532
1976,11,Bottom 50%,Adults,0.25026855,1.87E+11,0.009987517,0.041041488,2575.438952
1976,12,Bottom 50%,Adults,0.25161788,1.87E+11,0.009977227,0.041602406,2576.826609
1977,1,Bottom 50%,Adults,0.2528069,1.90E+11,0.010126802,0.055540446,2611.308012
1977,2,Bottom 50%,Adults,0.25453672,1.93E+11,0.010322647,0.070849314,2649.180716
1977,3,Bottom 50%,Adults,0.25560036,1.96E+11,0.010495212,0.087568291,2690.541897
1977,4,Bottom 50%,Adults,0.25689629,1.98E+11,0.010554387,0.095869478,2711.078255
1977,5,Bottom 50%,Adults,0.25789505,1.99E+11,0.010543535,0.100119903,2721.593407
1977,6,Bottom 50%,Adults,0.25891182,1.99E+11,0.010462735,0.096726089,2713.197429
1977,7,Bottom 50%,Adults,0.25971621,1.98E+11,0.010347037,0.08797844,2691.556567
1977,8,Bottom 50%,Adults,0.26092711,1.95E+11,0.010190411,0.072166563,2652.439466
1977,9,Bottom 50%,Adults,0.26246536,1.92E+11,0.010027746,0.054336122,2608.328628
1977,10,Bottom 50%,Adults,0.26480284,1.89E+11,0.009849846,0.032713013,2554.835085
1977,11,Bottom 50%,Adults,0.26692984,1.87E+11,0.009763884,0.021979837,2528.282217
1977,12,Bottom 50%,Adults,0.2682966,1.89E+11,0.009833115,0.030284348,2548.826797
1978,1,Bottom 50%,Adults,0.2694234,1.89E+11,0.009830452,0.031534287,2551.919028
1978,2,Bottom 50%,Adults,0.27034563,1.91E+11,0.00986144,0.037465732,2566.592867
1978,3,Bottom 50%,Adults,0.27190629,1.90E+11,0.009810214,0.033757366,2557.418717
1978,4,Bottom 50%,Adults,0.27391231,1.86E+11,0.009554858,0.009069196,2496.342502
1978,5,Bottom 50%,Adults,0.27579084,1.81E+11,0.009227345,-0.021358465,2421.067323
1978,6,Bottom 50%,Adults,0.27749243,1.77E+11,0.008929584,-0.047352515,2356.760484
1978,7,Bottom 50%,Adults,0.27889469,1.75E+11,0.008753784,-0.05926292,2327.29526
1978,8,Bottom 50%,Adults,0.28030387,1.73E+11,0.008583814,-0.071648827,2296.653687
1978,9,Bottom 50%,Adults,0.28202358,1.68E+11,0.00831512,-0.097790288,2231.982166
1978,10,Bottom 50%,Adults,0.28451329,1.58E+11,0.007817159,-0.154246018,2092.315987
1978,11,Bottom 50%,Adults,0.28627959,1.49E+11,0.007403662,-0.200028101,1979.05541
1978,12,Bottom 50%,Adults,0.28765333,1.47E+11,0.007241792,-0.216022442,1939.486912
1979,1,Bottom 50%,Adults,0.28974932,1.58E+11,0.007736555,-0.158910677,2080.776057
1979,2,Bottom 50%,Adults,0.29114646,1.73E+11,0.008397207,-0.079453669,2277.345239
1979,3,Bottom 50%,Adults,0.29318735,1.86E+11,0.008980646,-0.009432009,2450.572257
1979,4,Bottom 50%,Adults,0.29592475,1.92E+11,0.009225379,0.019218523,2521.450983
1979,5,Bottom 50%,Adults,0.29869658,1.93E+11,0.009271174,0.02468113,2534.964962
1979,6,Bottom 50%,Adults,0.30088675,1.94E+11,0.009276172,0.027396633,2541.68286
1979,7,Bottom 50%,Adults,0.30293572,1.96E+11,0.009321859,0.03617834,2563.407978
1979,8,Bottom 50%,Adults,0.30492631,1.98E+11,0.009369261,0.045994822,2587.693036
1979,9,Bottom 50%,Adults,0.30720395,1.99E+11,0.009373027,0.050328966,2598.4153
1979,10,Bottom 50%,Adults,0.30920687,2.00E+11,0.009328663,0.049630385,2596.687077
1979,11,Bottom 50%,Adults,0.31061479,2.01E+11,0.009329779,0.054537635,2608.827154
1979,12,Bottom 50%,Adults,0.31223497,2.03E+11,0.009399656,0.064223016,2632.787876
1980,1,Bottom 50%,Adults,0.31425482,2.03E+11,0.009407534,0.062621223,2628.825191
1980,2,Bottom 50%,Adults,0.31688938,2.06E+11,0.009547887,0.073788332,2656.45157
1980,3,Bottom 50%,Adults,0.32049364,2.11E+11,0.009826961,0.099540127,2720.159094
1980,4,Bottom 50%,Adults,0.32239327,2.20E+11,0.010210201,0.14683091,2837.152054
1980,5,Bottom 50%,Adults,0.32496461,2.32E+11,0.010680725,0.205961514,2983.435619
1980,6,Bottom 50%,Adults,0.32691851,2.45E+11,0.011161231,0.270895304,3144.075722
1980,7,Bottom 50%,Adults,0.32919213,2.58E+11,0.011640474,0.336034588,3305.224198
1980,8,Bottom 50%,Adults,0.33184797,2.68E+11,0.012006418,0.387379778,3432.247381
1980,9,Bottom 50%,Adults,0.33501145,2.73E+11,0.012143229,0.409700544,3487.46686
1980,10,Bottom 50%,Adults,0.33797932,2.70E+11,0.01195372,0.392516276,3444.954595
1980,11,Bottom 50%,Adults,0.34089059,2.64E+11,0.01163617,0.357646665,3358.69045
1980,12,Bottom 50%,Adults,0.34313428,2.58E+11,0.01138678,0.329367256,3288.729846
1981,1,Bottom 50%,Adults,0.34633556,2.57E+11,0.011347972,0.318051794,3260.736455
1981,2,Bottom 50%,Adults,0.34993035,2.58E+11,0.011485423,0.324704887,3277.195582
1981,3,Bottom 50%,Adults,0.35264787,2.63E+11,0.011724245,0.347950596,3334.703285
1981,4,Bottom 50%,Adults,0.3546668,2.72E+11,0.012041166,0.38756222,3432.698726
1981,5,Bottom 50%,Adults,0.35665506,2.80E+11,0.012357276,0.428444745,3533.838256
1981,6,Bottom 50%,Adults,0.3583867,2.86E+11,0.012600998,0.458851622,3609.062015
1981,7,Bottom 50%,Adults,0.36078265,2.87E+11,0.012678173,0.459916442,3611.696281
1981,8,Bottom 50%,Adults,0.3632873,2.85E+11,0.012669328,0.448769575,3584.119979
1981,9,Bottom 50%,Adults,0.36575666,2.84E+11,0.01264696,0.439954618,3562.3126
1981,10,Bottom 50%,Adults,0.36770055,2.86E+11,0.012679804,0.448045799,3582.329425
1981,11,Bottom 50%,Adults,0.36986646,2.91E+11,0.012822444,0.471850931,3641.221087
1981,12,Bottom 50%,Adults,0.37109399,3.00E+11,0.013115098,0.514386179,3746.4493
1982,1,Bottom 50%,Adults,0.37328014,3.16E+11,0.013838814,0.597419106,3951.864968
1982,2,Bottom 50%,Adults,0.37461373,3.33E+11,0.014541433,0.676134321,4146.599024
1982,3,Bottom 50%,Adults,0.37603071,3.44E+11,0.015080189,0.733086814,4287.494148
1982,4,Bottom 50%,Adults,0.37691107,3.49E+11,0.015275879,0.752620409,4335.818428
1982,5,Bottom 50%,Adults,0.37946022,3.49E+11,0.015316356,0.749314545,4327.640031
1982,6,Bottom 50%,Adults,0.38216335,3.52E+11,0.015480326,0.763180352,4361.942736
1982,7,Bottom 50%,Adults,0.38399237,3.65E+11,0.015999185,0.825675713,4516.550395
1982,8,Bottom 50%,Adults,0.38489172,3.80E+11,0.016549555,0.898147437,4695.83864
1982,9,Bottom 50%,Adults,0.38580087,3.92E+11,0.016963605,0.957494897,4842.658687
1982,10,Bottom 50%,Adults,0.38795501,3.95E+11,0.017026606,0.972209301,4879.060742
1982,11,Bottom 50%,Adults,0.3890771,3.99E+11,0.017075892,0.990270696,4923.742937
1982,12,Bottom 50%,Adults,0.3896023,4.09E+11,0.017345141,1.037593443,5040.814973
1983,1,Bottom 50%,Adults,0.39133582,4.28E+11,0.018005652,1.127570422,5263.409575
1983,2,Bottom 50%,Adults,0.39187375,4.49E+11,0.018707116,1.228624561,5513.408033
1983,3,Bottom 50%,Adults,0.39222351,4.67E+11,0.019267959,1.314817712,5726.641801
1983,4,Bottom 50%,Adults,0.39381775,4.76E+11,0.019492342,1.355548697,5827.406434
1983,5,Bottom 50%,Adults,0.39464408,4.79E+11,0.019475454,1.368283532,5858.911223
1983,6,Bottom 50%,Adults,0.39572331,4.79E+11,0.01933567,1.361021102,5840.94465
1983,7,Bottom 50%,Adults,0.39745417,4.75E+11,0.019175961,1.342104166,5794.145928
1983,8,Bottom 50%,Adults,0.39893794,4.70E+11,0.018953887,1.31215708,5720.059646
1983,9,Bottom 50%,Adults,0.40037268,4.60E+11,0.018588606,1.261889428,5595.702192
1983,10,Bottom 50%,Adults,0.40138489,4.46E+11,0.018036007,1.189340983,5416.224148
1983,11,Bottom 50%,Adults,0.4021126,4.34E+11,0.017555428,1.127523755,5263.294126
1983,12,Bottom 50%,Adults,0.40234601,4.30E+11,0.017391578,1.108774186,5216.909451
1984,1,Bottom 50%,Adults,0.40394723,4.29E+11,0.01733711,1.100382972,5196.150375
1984,2,Bottom 50%,Adults,0.4064835,4.33E+11,0.017507733,1.116764703,5236.67724
1984,3,Bottom 50%,Adults,0.40761894,4.35E+11,0.017539246,1.122217822,5250.167747
1984,4,Bottom 50%,Adults,0.40893438,4.25E+11,0.017120696,1.070176894,5121.423373
1984,5,Bottom 50%,Adults,0.40936419,4.13E+11,0.016601325,1.010744746,4974.393815
1984,6,Bottom 50%,Adults,0.41016027,4.03E+11,0.016137213,0.960303305,4849.606426
1984,7,Bottom 50%,Adults,0.41184503,4.02E+11,0.015990779,0.951936373,4828.90742
1984,8,Bottom 50%,Adults,0.41335428,4.05E+11,0.01598354,0.964023184,4858.809057
1984,9,Bottom 50%,Adults,0.41418207,4.06E+11,0.015910002,0.969351432,4871.990642
1984,10,Bottom 50%,Adults,0.41545224,4.00E+11,0.015587419,0.937804603,4793.946747
1984,11,Bottom 50%,Adults,0.41609362,3.92E+11,0.01519219,0.897296245,4693.73287
1984,12,Bottom 50%,Adults,0.417101,3.84E+11,0.014805131,0.85692465,4593.857332
1985,1,Bottom 50%,Adults,0.41879204,3.90E+11,0.014944997,0.88363617,4659.939128
1985,2,Bottom 50%,Adults,0.42040667,3.99E+11,0.01515527,0.921711343,4754.133531
1985,3,Bottom 50%,Adults,0.4217943,4.07E+11,0.015353277,0.960008205,4848.876375
1985,4,Bottom 50%,Adults,0.42222759,4.15E+11,0.015494542,0.994174434,4933.400419
1985,5,Bottom 50%,Adults,0.42300424,4.18E+11,0.015521396,1.010041516,4972.654091
1985,6,Bottom 50%,Adults,0.42388311,4.18E+11,0.015426575,1.004518927,4958.991724
1985,7,Bottom 50%,Adults,0.42461568,4.12E+11,0.015216511,0.976784192,4890.378592
1985,8,Bottom 50%,Adults,0.42579311,4.05E+11,0.014948204,0.939781922,4798.838449
1985,9,Bottom 50%,Adults,0.42636129,4.04E+11,0.014833752,0.933147833,4782.426336
1985,10,Bottom 50%,Adults,0.42700034,4.12E+11,0.014920704,0.967586922,4867.62541
1985,11,Bottom 50%,Adults,0.42796838,4.25E+11,0.015170017,1.031235185,5025.08524
1985,12,Bottom 50%,Adults,0.42894304,4.44E+11,0.015567373,1.116726213,5236.58202
1986,1,Bottom 50%,Adults,0.43023935,4.64E+11,0.016083084,1.212234045,5472.859435
1986,2,Bottom 50%,Adults,0.43020335,4.84E+11,0.016557176,1.302735094,5696.750538
1986,3,Bottom 50%,Adults,0.42986375,5.00E+11,0.016943049,1.379959327,5887.796043
1986,4,Bottom 50%,Adults,0.43021044,5.12E+11,0.01718118,1.432532529,6017.857212
1986,5,Bottom 50%,Adults,0.43165272,5.16E+11,0.017227899,1.449247971,6059.209647
1986,6,Bottom 50%,Adults,0.43332115,5.13E+11,0.017094411,1.432413396,6017.562486
1986,7,Bottom 50%,Adults,0.43291184,5.10E+11,0.016953464,1.416082918,5977.162417
1986,8,Bottom 50%,Adults,0.4331421,5.02E+11,0.016673663,1.374530549,5874.365756
1986,9,Bottom 50%,Adults,0.43445155,4.89E+11,0.016258356,1.31440917,5725.631105
1986,10,Bottom 50%,Adults,0.43533963,4.82E+11,0.015911385,1.278643348,5637.149818
1986,11,Bottom 50%,Adults,0.43599555,4.85E+11,0.015810074,1.288007431,5660.315681
1986,12,Bottom 50%,Adults,0.43624201,5.01E+11,0.016104895,1.362892333,5845.573902
1987,1,Bottom 50%,Adults,0.43770489,5.42E+11,0.017176949,1.555748076,6322.680911
1987,2,Bottom 50%,Adults,0.43873486,5.88E+11,0.018340536,1.765717139,6842.124672
1987,3,Bottom 50%,Adults,0.43944603,6.22E+11,0.019198521,1.924273435,7234.378067
1987,4,Bottom 50%,Adults,0.44070682,6.33E+11,0.019460949,1.973336033,7355.754332
1987,5,Bottom 50%,Adults,0.4414764,6.34E+11,0.019450187,1.976991756,7364.798248
1987,6,Bottom 50%,Adults,0.44282797,6.33E+11,0.019361041,1.969269798,7345.694847
1987,7,Bottom 50%,Adults,0.44354707,6.45E+11,0.019543659,2.021109152,7473.940544
1987,8,Bottom 50%,Adults,0.44507012,6.56E+11,0.019752191,2.072075661,7600.026906
1987,9,Bottom 50%,Adults,0.44640636,6.60E+11,0.019843463,2.088012949,7639.454262
1987,10,Bottom 50%,Adults,0.44773135,6.47E+11,0.019640319,2.025853519,7485.677665
1987,11,Bottom 50%,Adults,0.44854775,6.33E+11,0.019425923,1.955133676,7310.723409
1987,12,Bottom 50%,Adults,0.44938695,6.26E+11,0.019374214,1.919937625,7223.651681
1988,1,Bottom 50%,Adults,0.4512082,6.25E+11,0.019338865,1.914508027,7210.219365
1988,2,Bottom 50%,Adults,0.4518123,6.37E+11,0.019520119,1.968050749,7342.679036
1988,3,Bottom 50%,Adults,0.45319477,6.50E+11,0.019708043,2.02435198,7481.962997
1988,4,Bottom 50%,Adults,0.4550916,6.54E+11,0.019701621,2.039470524,7519.364856
1988,5,Bottom 50%,Adults,0.456227,6.55E+11,0.019614582,2.039841575,7520.282803
1988,6,Bottom 50%,Adults,0.45810625,6.49E+11,0.019405196,2.010786594,7448.403504
1988,7,Bottom 50%,Adults,0.46038312,6.40E+11,0.019145067,1.966476364,7338.784155
1988,8,Bottom 50%,Adults,0.46167868,6.33E+11,0.018915484,1.932827769,7255.540687
1988,9,Bottom 50%,Adults,0.46372348,6.25E+11,0.018645069,1.892619965,7156.070354
1988,10,Bottom 50%,Adults,0.46490204,6.21E+11,0.018422891,1.872270943,7105.728782
1988,11,Bottom 50%,Adults,0.46575993,6.21E+11,0.018278329,1.868669946,7096.820254
1988,12,Bottom 50%,Adults,0.46709624,6.23E+11,0.018218531,1.875406999,7113.48709
1989,1,Bottom 50%,Adults,0.46948051,6.31E+11,0.018391366,1.909012253,7196.623336
1989,2,Bottom 50%,Adults,0.47079867,6.41E+11,0.018604143,1.951419894,7301.535862
1989,3,Bottom 50%,Adults,0.47206569,6.48E+11,0.018749336,1.982548572,7378.545289
1989,4,Bottom 50%,Adults,0.4744817,6.47E+11,0.018689428,1.975345553,7360.725696
1989,5,Bottom 50%,Adults,0.47588503,6.47E+11,0.018610527,1.972666886,7354.098926
1989,6,Bottom 50%,Adults,0.47700831,6.51E+11,0.018595534,1.984894769,7384.34956
1989,7,Bottom 50%,Adults,0.47863436,6.59E+11,0.018717935,2.021316123,7474.452571
1989,8,Bottom 50%,Adults,0.47899336,6.72E+11,0.018920867,2.079403774,7618.15597
1989,9,Bottom 50%,Adults,0.48017976,6.82E+11,0.019050352,2.121097144,7721.301455
1989,10,Bottom 50%,Adults,0.48199564,6.84E+11,0.019004527,2.127019064,7735.951729
1989,11,Bottom 50%,Adults,0.4826774,6.84E+11,0.018909392,2.122397021,7724.517228
1989,12,Bottom 50%,Adults,0.48338011,6.79E+11,0.018768585,2.098922046,7666.442343
1990,1,Bottom 50%,Adults,0.48602906,6.64E+11,0.018484869,2.023934401,7480.929945
1990,2,Bottom 50%,Adults,0.48778051,6.51E+11,0.018253775,1.960327653,7323.57282
1990,3,Bottom 50%,Adults,0.48985723,6.40E+11,0.01805208,1.907447301,7192.751792
1990,4,Bottom 50%,Adults,0.49176529,6.36E+11,0.017917411,1.885791111,7139.17641
1990,5,Bottom 50%,Adults,0.49318466,6.34E+11,0.017800744,1.873988761,7109.978504
1990,6,Bottom 50%,Adults,0.49510068,6.28E+11,0.017627467,1.840045538,7026.006155
1990,7,Bottom 50%,Adults,0.49548501,6.16E+11,0.017400765,1.782396335,6883.387435
1990,8,Bottom 50%,Adults,0.4977327,5.95E+11,0.017017318,1.683221677,6638.038638
1990,9,Bottom 50%,Adults,0.49952921,5.76E+11,0.016631471,1.596381183,6423.203406
1990,10,Bottom 50%,Adults,0.50091821,5.65E+11,0.016303947,1.545146889,6296.454571
1990,11,Bottom 50%,Adults,0.50102794,5.64E+11,0.016119482,1.536193106,6274.303751
1990,12,Bottom 50%,Adults,0.50190991,5.69E+11,0.016087542,1.555624713,6322.375723
1991,1,Bottom 50%,Adults,0.50518328,5.86E+11,0.01644117,1.628841037,6503.506039
1991,2,Bottom 50%,Adults,0.50638664,6.03E+11,0.016770005,1.700276732,6680.231245
1991,3,Bottom 50%,Adults,0.50701302,6.13E+11,0.016976969,1.744316381,6789.181204
1991,4,Bottom 50%,Adults,0.50804037,6.12E+11,0.01694661,1.733490502,6762.398995
1991,5,Bottom 50%,Adults,0.51030844,6.02E+11,0.016765115,1.684761899,6641.849004
1991,6,Bottom 50%,Adults,0.51138991,5.96E+11,0.016662271,1.656956053,6573.05995
1991,7,Bottom 50%,Adults,0.51247531,5.99E+11,0.016735241,1.665541562,6594.299693
1991,8,Bottom 50%,Adults,0.51375961,6.05E+11,0.016874899,1.692728622,6661.55793
1991,9,Bottom 50%,Adults,0.51545328,6.12E+11,0.016971962,1.720598343,6730.505003
1991,10,Bottom 50%,Adults,0.51615834,6.17E+11,0.016918344,1.737001626,6771.085185
1991,11,Bottom 50%,Adults,0.51692933,6.19E+11,0.016821518,1.744904664,6790.636561
1991,12,Bottom 50%,Adults,0.51774937,6.22E+11,0.016781887,1.753446187,6811.767488
1992,1,Bottom 50%,Adults,0.51787442,6.17E+11,0.016622681,1.726803287,6745.855452
1992,2,Bottom 50%,Adults,0.51881599,6.10E+11,0.016520753,1.694273981,6665.381002
1992,3,Bottom 50%,Adults,0.51991129,6.02E+11,0.016394941,1.655237021,6568.807225
1992,4,Bottom 50%,Adults,0.52136523,5.90E+11,0.016144578,1.601073363,6434.811419
1992,5,Bottom 50%,Adults,0.52195513,5.79E+11,0.015844162,1.548561051,6304.900887
1992,6,Bottom 50%,Adults,0.52264029,5.68E+11,0.015532275,1.497789885,6179.297787
1992,7,Bottom 50%,Adults,0.52397305,5.58E+11,0.015251446,1.451991009,6065.995666
1992,8,Bottom 50%,Adults,0.5244357,5.51E+11,0.015002744,1.418686033,5983.602279
1992,9,Bottom 50%,Adults,0.5252071,5.44E+11,0.014731484,1.385412013,5901.285476
1992,10,Bottom 50%,Adults,0.52712995,5.34E+11,0.014377491,1.339957796,5788.83601
1992,11,Bottom 50%,Adults,0.5281992,5.28E+11,0.014087261,1.309676248,5713.922301
1992,12,Bottom 50%,Adults,0.52911568,5.25E+11,0.013893409,1.293118208,5672.959263
1993,1,Bottom 50%,Adults,0.53037035,5.34E+11,0.01407259,1.331464313,5767.823929
1993,2,Bottom 50%,Adults,0.53104186,5.44E+11,0.014281002,1.372215838,5868.639377
1993,3,Bottom 50%,Adults,0.53192466,5.51E+11,0.014445328,1.401872117,5942.006228
1993,4,Bottom 50%,Adults,0.533041,5.52E+11,0.014455483,1.40299992,5944.796309
1993,5,Bottom 50%,Adults,0.53466803,5.48E+11,0.014347854,1.38225974,5893.487049
1993,6,Bottom 50%,Adults,0.53510362,5.45E+11,0.014242963,1.36894316,5860.54308
1993,7,Bottom 50%,Adults,0.53647423,5.41E+11,0.01410614,1.349697904,5812.932123
1993,8,Bottom 50%,Adults,0.53765255,5.38E+11,0.013952658,1.3312345,5767.255394
1993,9,Bottom 50%,Adults,0.53820795,5.34E+11,0.013779212,1.313442466,5723.23957
1993,10,Bottom 50%,Adults,0.53962809,5.25E+11,0.013498028,1.275221954,5628.685611
1993,11,Bottom 50%,Adults,0.54060149,5.18E+11,0.013255123,1.242856218,5548.615816
1993,12,Bottom 50%,Adults,0.54090381,5.15E+11,0.013112122,1.225228071,5505.005436
1994,1,Bottom 50%,Adults,0.5414862,5.13E+11,0.013071726,1.216510008,5483.437765
1994,2,Bottom 50%,Adults,0.54294658,5.11E+11,0.013056961,1.204632831,5454.054745
1994,3,Bottom 50%,Adults,0.54444909,5.06E+11,0.012977055,1.180795566,5395.083587
1994,4,Bottom 50%,Adults,0.54489118,4.98E+11,0.012768092,1.141669718,5298.289911
1994,5,Bottom 50%,Adults,0.54542083,4.87E+11,0.01249835,1.09524847,5183.4481
1994,6,Bottom 50%,Adults,0.54643494,4.78E+11,0.01223132,1.051260559,5074.626136
1994,7,Bottom 50%,Adults,0.54777622,4.73E+11,0.01208997,1.031808561,5026.503717
1994,8,Bottom 50%,Adults,0.54885387,4.70E+11,0.011958711,1.016070405,4987.568996
1994,9,Bottom 50%,Adults,0.54949909,4.62E+11,0.011714867,0.980405179,4899.336575
1994,10,Bottom 50%,Adults,0.55066299,4.42E+11,0.011190544,0.890790176,4677.637467
1994,11,Bottom 50%,Adults,0.55192834,4.20E+11,0.010631966,0.7941856,4438.64681
