Year,Month,Group,Unit,Inflation Deflator,Adult Population,Working Age Population,Household Population,Real Total Factor Income,Real Factor Income Share,Real Factor Income Per Unit Growth,Real Factor Income Per Unit
2000,5,Top 10%,Adults,0.60489082,20226783.45,16762630.73,14824508.77,6.27E+12,0.428853639,0.985517417,310087.0666
2000,6,Top 10%,Adults,0.60694146,20247580.04,16783327.95,14841794.26,6.31E+12,0.430152461,0.994974244,311563.9813
2000,7,Top 10%,Adults,0.60815054,20267271.53,16803109.19,14858269.72,6.34E+12,0.430264273,1.00171352,312616.484
2000,8,Top 10%,Adults,0.60792863,20285857.89,16821973.85,14873934.78,6.36E+12,0.430700133,1.008696786,313707.0917
2000,9,Top 10%,Adults,0.61048198,20303951.53,16840429.34,14889238.23,6.39E+12,0.432244744,1.014515734,314615.8625
2000,10,Top 10%,Adults,0.61138117,20322779.01,16859492.93,14905079.49,6.39E+12,0.432193326,1.013990983,314533.9099
2000,11,Top 10%,Adults,0.61217481,20342346.66,16879170.23,14921463.42,6.40E+12,0.433006717,1.015807911,314817.6675
2000,12,Top 10%,Adults,0.61292416,20362836.16,16899612.42,14938523.52,6.41E+12,0.433616681,1.017064379,315013.8957
2001,1,Top 10%,Adults,0.61557007,20384252.01,16916962.57,14951349.81,6.40E+12,0.430449446,1.011329637,314118.2756
2001,2,Top 10%,Adults,0.61640644,20406241.4,16934788.54,14964595.7,6.42E+12,0.43020228,1.014226878,314570.7506
2001,3,Top 10%,Adults,0.61654645,20429342.24,16953536.7,14978655.36,6.44E+12,0.430130314,1.018479348,315234.8778
2001,4,Top 10%,Adults,0.61791641,20452284.55,16972153.08,14992597.34,6.42E+12,0.430440822,1.011006443,314067.801
2001,5,Top 10%,Adults,0.62001294,20473980.69,16989735.16,15005624.59,6.38E+12,0.428737706,0.994487152,311487.9101
2001,6,Top 10%,Adults,0.62177277,20494312.52,17006184.98,15017651.05,6.35E+12,0.428319149,0.984013352,309852.1702
2001,7,Top 10%,Adults,0.6224007,20513621.37,17021785.86,15028927.37,6.30E+12,0.426802125,0.966871857,307175.1069
2001,8,Top 10%,Adults,0.6230517,20531809.28,17036456.57,15039382.23,6.27E+12,0.425774504,0.955033771,305326.3004
2001,9,Top 10%,Adults,0.62155491,20549039.11,17050332.31,15049135.37,6.22E+12,0.423592695,0.938278183,302709.5059
2001,10,Top 10%,Adults,0.62425321,20566179.93,17064134.22,15058823.53,6.20E+12,0.423423013,0.930546785,301502.0591
2001,11,Top 10%,Adults,0.62434524,20584607.31,17079003.63,15069453.77,6.19E+12,0.422228998,0.924798133,300604.2666
2001,12,Top 10%,Adults,0.62422019,20604285.13,17094910.47,15080999.11,6.22E+12,0.423458024,0.933930943,302030.5781
2002,1,Top 10%,Adults,0.62530392,20624571.82,17112958.46,15098612.32,6.25E+12,0.423048688,0.938985754,302820.0103
2002,2,Top 10%,Adults,0.62626678,20645179.3,17131272.61,15116460.37,6.25E+12,0.422142845,0.937650096,302611.4148
2002,3,Top 10%,Adults,0.62729251,20666323.74,17150032.38,15134701.69,6.25E+12,0.421533684,0.937685744,302616.9821
2002,4,Top 10%,Adults,0.62862223,20687207.4,17168575.81,15152752.21,6.24E+12,0.419999593,0.932164354,301754.6821
2002,5,Top 10%,Adults,0.62818217,20707058,17186261.88,15170046.01,6.26E+12,0.419930529,0.936766607,302473.4363
2002,6,Top 10%,Adults,0.62857032,20725022.69,17202382.54,15185957.79,6.28E+12,0.419138031,0.939804832,302947.9295
2002,7,Top 10%,Adults,0.63000667,20741641.05,17217385.31,15200882.22,6.27E+12,0.419506596,0.935828811,302326.9766
2002,8,Top 10%,Adults,0.63146216,20757931.84,17232115.73,15215565.55,6.27E+12,0.418978312,0.934864718,302176.4098
2002,9,Top 10%,Adults,0.63298476,20773930.44,17246603.07,15230033.55,6.29E+12,0.419141183,0.938074203,302677.6494
2002,10,Top 10%,Adults,0.63468492,20790734.77,17261758.88,15245091.22,6.31E+12,0.419017849,0.944734528,303717.8219
2002,11,Top 10%,Adults,0.6353063,20808640.46,17277828.75,15260955.66,6.33E+12,0.418282784,0.946334807,303967.7446
2002,12,Top 10%,Adults,0.63533819,20827609.09,17294780.98,15277599.15,6.34E+12,0.418519197,0.949621236,304481.0008
2003,1,Top 10%,Adults,0.63608712,20847447.74,17310994.04,15291571.58,6.30E+12,0.417489175,0.936425698,302420.195
2003,2,Top 10%,Adults,0.63837475,20868211.7,17327975.44,15306222.72,6.28E+12,0.417368393,0.926647333,300893.0645
2003,3,Top 10%,Adults,0.64036644,20889789.56,17345632.65,15321470.78,6.28E+12,0.416908495,0.925307492,300683.8155
2003,4,Top 10%,Adults,0.64039832,20911630.09,17363507.92,15336911.42,6.32E+12,0.417718649,0.934476812,302115.8289
2003,5,Top 10%,Adults,0.64019758,20933071.93,17381052.11,15352059.57,6.37E+12,0.417701573,0.947330344,304123.222
2003,6,Top 10%,Adults,0.64083731,20952273.04,17396735.8,15365564.4,6.40E+12,0.418323247,0.957353508,305688.584
2003,7,Top 10%,Adults,0.64208847,20969532.19,17410807.11,15377645.18,6.44E+12,0.418577629,0.966183834,307067.6553
2003,8,Top 10%,Adults,0.6440317,20985708.06,17423979.07,15388931.74,6.47E+12,0.419145938,0.975286877,308489.3178
2003,9,Top 10%,Adults,0.64623541,21002501.21,17437663.64,15400671.17,6.47E+12,0.419310004,0.973091167,308146.4041
2003,10,Top 10%,Adults,0.64690888,21021175.23,17452909.89,15413789.93,6.50E+12,0.41947204,0.980163234,309250.8801
2003,11,Top 10%,Adults,0.64799362,21041079.53,17469177.6,15427810.85,6.58E+12,0.421505824,1.001008036,312506.3053
2003,12,Top 10%,Adults,0.64935595,21061353.83,17485752.52,15442103.08,6.60E+12,0.422527193,1.007861143,313576.5855
2004,1,Top 10%,Adults,0.65146112,21082521.98,17503033.61,15458662.32,6.67E+12,0.424982872,1.024584137,316188.2897
2004,2,Top 10%,Adults,0.65270865,21105094.4,17521480.49,15476251.43,6.70E+12,0.426200798,1.034095574,317673.7331
2004,3,Top 10%,Adults,0.65383512,21128111.84,17540296.74,15494167.18,6.75E+12,0.427289722,1.045587834,319468.5303
2004,4,Top 10%,Adults,0.65543538,21151133.58,17559116.48,15512086.42,6.74E+12,0.426364689,1.041045348,318759.11
2004,5,Top 10%,Adults,0.65797955,21173455.3,17577354.99,15529492.54,6.79E+12,0.427173824,1.054137866,320803.8268
2004,6,Top 10%,Adults,0.66032028,21194461.14,17594501.05,15545933.73,6.81E+12,0.427737061,1.058048764,321414.609
2004,7,Top 10%,Adults,0.6614247,21214622.11,17610945.73,15561755.3,6.88E+12,0.428232204,1.075101481,324077.8076
2004,8,Top 10%,Adults,0.66192943,21233233.9,17626104.39,15576440.45,6.89E+12,0.427814807,1.0780836,324543.5382
2004,9,Top 10%,Adults,0.66305417,21250039.41,17639763.68,15589800.33,6.90E+12,0.428309577,1.077705961,324484.5607
2004,10,Top 10%,Adults,0.66538984,21267472.58,17653944.06,15603620.44,6.90E+12,0.428803579,1.076429815,324285.2594
2004,11,Top 10%,Adults,0.6678521,21286357.68,17669329.73,15618505.65,6.90E+12,0.429356966,1.07447434,323979.8642
2004,12,Top 10%,Adults,0.66852313,21306434.75,17685704.82,15634265.43,6.99E+12,0.430184986,1.099964528,327960.7799
2005,1,Top 10%,Adults,0.67012572,21328259.58,17703718.11,15656175.68,6.97E+12,0.429826174,1.092459861,326788.7427
2005,2,Top 10%,Adults,0.67256802,21351133.9,17722602.52,15678857.52,7.02E+12,0.431011794,1.105312275,328795.9613
2005,3,Top 10%,Adults,0.67501193,21374806.73,17742149.7,15702127.43,7.07E+12,0.432527086,1.117619549,330718.0429
2005,4,Top 10%,Adults,0.6771813,21399165.66,17762266.34,15725903.46,7.10E+12,0.433443313,1.123784105,331680.789
2005,5,Top 10%,Adults,0.67755002,21421990.51,17781109.61,15748553.99,7.12E+12,0.433895904,1.129126633,332515.1554
2005,6,Top 10%,Adults,0.67765427,21443079.69,17798512.17,15769929.49,7.16E+12,0.43465175,1.138534059,333984.3547
2005,7,Top 10%,Adults,0.67992187,21463229.97,17815135.42,15790614.73,7.19E+12,0.434610397,1.145550429,335080.1323
2005,8,Top 10%,Adults,0.68226981,21482693.62,17831188.74,15810794.6,7.22E+12,0.436146598,1.152822539,336215.8501
2005,9,Top 10%,Adults,0.68867826,21501454.96,17846659.13,15830456.99,7.23E+12,0.43708712,1.152901591,336228.196
2005,10,Top 10%,Adults,0.68982178,21520848.31,17862654.13,15850584.09,7.30E+12,0.438184542,1.172370881,339268.8014
2005,11,Top 10%,Adults,0.68861711,21540486.56,17878852.4,15870891.2,7.36E+12,0.438801344,1.188202229,341741.2532
2005,12,Top 10%,Adults,0.68902498,21560971.92,17895753.78,15891822.39,7.41E+12,0.439755969,1.199380417,343487.0005
2006,1,Top 10%,Adults,0.69295341,21583143.03,17914368.47,15908214.19,7.48E+12,0.441008285,1.219985037,346704.9155
2006,2,Top 10%,Adults,0.69376522,21605549.4,17933178.44,15924779.39,7.52E+12,0.441058553,1.228589311,348048.6832
2006,3,Top 10%,Adults,0.69530857,21628665.05,17952577.15,15941867.39,7.53E+12,0.44088812,1.230399089,348331.3241
2006,4,Top 10%,Adults,0.69854021,21652088.33,17972231.25,15959182.15,7.55E+12,0.441725757,1.23223667,348618.3074
2006,5,Top 10%,Adults,0.7002691,21673977.21,17990611.74,15975365.94,7.55E+12,0.442736945,1.23096629,348419.9064
2006,6,Top 10%,Adults,0.70167869,21694213.18,18007620.21,15990331.41,7.58E+12,0.443475016,1.236887138,349344.5916
2006,7,Top 10%,Adults,0.7035985,21713343.35,18023710.77,16004481.82,7.59E+12,0.443614119,1.239619346,349771.2926
2006,8,Top 10%,Adults,0.7061314,21731744.21,18039195.88,16018094.65,7.59E+12,0.444477343,1.237771139,349482.6499
2006,9,Top 10%,Adults,0.70541495,21749267.08,18053952.12,16031060.31,7.62E+12,0.444764609,1.242965062,350293.8079
2006,10,Top 10%,Adults,0.7056663,21767192.89,18069042.76,16044322.95,7.61E+12,0.443977328,1.237561301,349449.8786
2006,11,Top 10%,Adults,0.70715451,21785706.99,18084621.69,16058019.22,7.59E+12,0.443609647,1.231811399,348551.8909
2006,12,Top 10%,Adults,0.71023601,21805174.42,18100991.93,16072418.15,7.59E+12,0.443496937,1.230064796,348279.1161
2007,1,Top 10%,Adults,0.71248287,21826122.37,18116373.79,16090709.47,7.53E+12,0.441385145,1.20840827,344896.9204
2007,2,Top 10%,Adults,0.71439302,21848177.6,18132674.73,16109817.09,7.55E+12,0.441933035,1.213165484,345639.8757
2007,3,Top 10%,Adults,0.71653211,21871379.19,18149926.88,16129770.27,7.60E+12,0.443089998,1.224226136,347367.2668
2007,4,Top 10%,Adults,0.71754956,21894380.81,18167012.8,16149576.38,7.66E+12,0.444793436,1.239106774,349691.2419
2007,5,Top 10%,Adults,0.71931952,21916316.62,18183214.18,16168596.57,7.68E+12,0.446364523,1.245176329,350639.1513
2007,6,Top 10%,Adults,0.720869,21937342.84,18198660.91,16186945.7,7.67E+12,0.446206984,1.238425795,349584.8904
2007,7,Top 10%,Adults,0.72235042,21957108.41,18213062.05,16204364.34,7.65E+12,0.446552902,1.229620064,348209.6604
2007,8,Top 10%,Adults,0.72246599,21976110.24,18226830.07,16221218.78,7.61E+12,0.445563727,1.216346773,346136.7116
2007,9,Top 10%,Adults,0.72412419,21994870.89,18240398.53,16237894.51,7.63E+12,0.446324445,1.220553225,346793.6519
2007,10,Top 10%,Adults,0.72442412,22013645.44,18253979.02,16254579.79,7.67E+12,0.44820312,1.231295847,348471.3749
2007,11,Top 10%,Adults,0.72665948,22033056.29,18268087.58,16271734.28,7.66E+12,0.446936834,1.225317965,347537.7825
2007,12,Top 10%,Adults,0.72705257,22053639.09,18283168.1,16289753.88,7.67E+12,0.44665164,1.225635802,347587.4204
2008,1,Top 10%,Adults,0.7278958,22075052.06,18297872.49,16310054.44,7.63E+12,0.446570837,1.214214929,345803.7721
2008,2,Top 10%,Adults,0.72837341,22097570.2,18313492.52,16331172.19,7.60E+12,0.44542315,1.202618602,343992.7222
2008,3,Top 10%,Adults,0.72952211,22120838.16,18329733.28,16352845.09,7.58E+12,0.443999046,1.194267009,342688.4168
2008,4,Top 10%,Adults,0.7299642,22144058.21,18345933.55,16374483.7,7.56E+12,0.443492251,1.18604236,341403.937
2008,5,Top 10%,Adults,0.73172474,22166503.41,18361491.21,16395550.33,7.59E+12,0.445123698,1.192492039,342411.2119
2008,6,Top 10%,Adults,0.73518819,22186513.9,18375031.87,16414816.44,7.60E+12,0.445459141,1.192064152,342344.3869
2008,7,Top 10%,Adults,0.73629117,22205735.86,18387919.68,16433498.82,7.58E+12,0.44431041,1.184722397,341197.7924
2008,8,Top 10%,Adults,0.73640633,22225190.06,18401000.09,16452352.63,7.56E+12,0.443975876,1.178844742,340279.8531
2008,9,Top 10%,Adults,0.74075013,22244224.81,18413733.53,16470895.47,7.46E+12,0.443677139,1.146739363,335265.8135
2008,10,Top 10%,Adults,0.74257773,22263318.54,18426516.16,16489481.44,7.31E+12,0.441816776,1.102444399,328348.0723
2008,11,Top 10%,Adults,0.73862869,22283138.55,18439900.16,16508604.95,7.24E+12,0.44086147,1.080173739,324869.9646
2008,12,Top 10%,Adults,0.73749262,22304192.97,18454305.65,16528642.98,7.18E+12,0.441381931,1.062605887,322126.3151
