year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed,variance_real_wealth
1991,11,01/11/1991,Nov-91,Middle 40%,adult,0.5073455,1.25E+13,0.332187511,0.605343186,170791.3911,0.605343186,1.605343186,0.605343186,70036448
1991,11,01/11/1991,Nov-91,Bottom 50%,adult,0.5073455,6.31E+11,0.016821518,1.744904502,6918.91267,1.744904502,2.744904502,1.744904502,114939.1174
1991,12,01/12/1991,Dec-91,Top 1%,adult,0.50815034,1.07E+13,0.284198613,1.063874946,5876765.112,1.063874946,2.063874946,1.063874946,82921820015
1991,12,01/12/1991,Dec-91,Top 10%-1%,adult,0.50815034,1.39E+13,0.367349971,0.406016257,844022.2172,0.406016257,1.406016257,0.406016257,1710408781
1991,12,01/12/1991,Dec-91,Middle 40%,adult,0.50815034,1.25E+13,0.331669523,0.611624521,171459.6582,0.611624521,1.611624521,0.611624521,70585592.95
1991,12,01/12/1991,Dec-91,Bottom 50%,adult,0.50815034,6.34E+11,0.016781887,1.753446006,6940.442715,1.753446006,2.753446006,1.753446006,115655.558
1992,1,01/01/1992,Jan-92,Top 1%,adult,0.50827307,1.08E+13,0.284829722,1.068062617,5888689.267,1.068062617,2.068062617,1.068062617,83258663745
1992,1,01/01/1992,Jan-92,Top 10%-1%,adult,0.50827307,1.39E+13,0.367517092,0.406386952,844244.7432,0.406386952,1.406386952,0.406386952,1711310796
1992,1,01/01/1992,Jan-92,Middle 40%,adult,0.50827307,1.25E+13,0.331030492,0.608211837,171096.585,0.608211837,1.608211837,0.608211837,70286973.43
1992,1,01/01/1992,Jan-92,Bottom 50%,adult,0.50827307,6.28E+11,0.016622681,1.726803115,6873.285613,1.726803115,2.726803115,1.726803115,113428.1743
1992,2,01/02/1992,Feb-92,Top 1%,adult,0.50919718,1.07E+13,0.284917302,1.05663097,5856138.31,1.05663097,2.05663097,1.05663097,82340748526
1992,2,01/02/1992,Feb-92,Top 10%-1%,adult,0.50919718,1.38E+13,0.367734779,0.399011108,839817.0728,0.399011108,1.399011108,0.399011108,1693407811
1992,2,01/02/1992,Feb-92,Middle 40%,adult,0.50919718,1.24E+13,0.330827172,0.597848494,169994.0358,0.597848494,1.597848494,0.597848494,69384031.27
1992,2,01/02/1992,Feb-92,Bottom 50%,adult,0.50919718,6.22E+11,0.016520753,1.694273829,6791.291035,1.694273829,2.694273829,1.694273829,110738.043
1992,3,01/03/1992,Mar-92,Top 1%,adult,0.51027215,1.07E+13,0.284892216,1.042206599,5815065.744,1.042206599,2.042206599,1.042206599,81189790053
1992,3,01/03/1992,Mar-92,Top 10%-1%,adult,0.51027215,1.38E+13,0.367986492,0.390272324,834571.2388,0.390272324,1.390272324,0.390272324,1672318475
1992,3,01/03/1992,Mar-92,Middle 40%,adult,0.51027215,1.24E+13,0.330726345,0.586297933,168765.1793,0.586297933,1.586297933,0.586297933,68384527.5
1992,3,01/03/1992,Mar-92,Bottom 50%,adult,0.51027215,6.13E+11,0.016394941,1.655236992,6692.893269,1.655236992,2.655236992,1.655236992,107552.3636
1992,4,01/04/1992,Apr-92,Top 1%,adult,0.51169914,1.06E+13,0.285083513,1.032935823,5788667.743,1.032935823,2.032935823,1.032935823,80454326851
1992,4,01/04/1992,Apr-92,Top 10%-1%,adult,0.51169914,1.37E+13,0.368369778,0.384472929,831089.9008,0.384472929,1.384472929,0.384472929,1658395726
1992,4,01/04/1992,Apr-92,Middle 40%,adult,0.51169914,1.23E+13,0.330402125,0.576490201,167721.7413,0.576490201,1.576490201,0.576490201,67541528.56
1992,4,01/04/1992,Apr-92,Bottom 50%,adult,0.51169914,6.02E+11,0.016144578,1.601073304,6556.366179,1.601073304,2.601073304,1.601073304,103209.2359
1992,5,01/05/1992,May-92,Top 1%,adult,0.51227808,1.06E+13,0.285442606,1.032217734,5786623.024,1.032217734,2.032217734,1.032217734,80397499451
1992,5,01/05/1992,May-92,Top 10%-1%,adult,0.51227808,1.37E+13,0.368807155,0.383883993,830736.3663,0.383883993,1.383883993,0.383883993,1656985108
1992,5,01/05/1992,May-92,Middle 40%,adult,0.51227808,1.23E+13,0.329906067,0.571587687,167200.1661,0.571587687,1.571587687,0.571587687,67122105.19
1992,5,01/05/1992,May-92,Bottom 50%,adult,0.51227808,5.90E+11,0.015844162,1.548561109,6424.001905,1.548561109,2.548561109,1.548561109,99083.98895
1992,6,01/06/1992,Jun-92,Top 1%,adult,0.51295054,1.07E+13,0.28587815,1.034826836,5794052.293,1.034826836,2.034826836,1.034826836,80604071779
1992,6,01/06/1992,Jun-92,Top 10%-1%,adult,0.51295054,1.38E+13,0.369272787,0.385296401,831584.2256,0.385296401,1.385296401,0.385296401,1660369111
1992,6,01/06/1992,Jun-92,Middle 40%,adult,0.51295054,1.23E+13,0.329316793,0.56840149,166861.1888,0.56840149,1.56840149,0.56840149,66850217.81
1992,6,01/06/1992,Jun-92,Bottom 50%,adult,0.51295054,5.79E+11,0.015532275,1.497789929,6296.026099,1.497789929,2.497789929,1.497789929,95175.50709
1992,7,01/07/1992,Jul-92,Top 1%,adult,0.51425862,1.07E+13,0.286319295,1.037436664,5801483.628,1.037436664,2.037436664,1.037436664,80810966697
1992,7,01/07/1992,Jul-92,Top 10%-1%,adult,0.51425862,1.38E+13,0.369719919,0.386612972,832374.5545,0.386612972,1.386612972,0.386612972,1663526605
1992,7,01/07/1992,Jul-92,Middle 40%,adult,0.51425862,1.23E+13,0.328709334,0.565101159,166510.0687,0.565101159,1.565101159,0.565101159,66569172.75
1992,7,01/07/1992,Jul-92,Bottom 50%,adult,0.51425862,5.69E+11,0.015251446,1.451990912,6180.583322,1.451990912,2.451990912,1.451990912,91717.26411
1992,8,01/08/1992,Aug-92,Top 1%,adult,0.51471263,1.07E+13,0.28694972,1.047577214,5830358.259,1.047577214,2.047577214,1.047577214,81617378899
1992,8,01/08/1992,Aug-92,Top 10%-1%,adult,0.51471263,1.39E+13,0.370088472,0.391838827,835511.6007,0.391838827,1.391838827,0.391838827,1676089203
1992,8,01/08/1992,Aug-92,Middle 40%,adult,0.51471263,1.23E+13,0.327959058,0.565853,166590.0565,0.565853,1.565853,0.565853,66633144.89
1992,8,01/08/1992,Aug-92,Bottom 50%,adult,0.51471263,5.62E+11,0.015002744,1.41868623,6096.634252,1.41868623,2.41868623,1.41868623,89242.64703
1992,9,01/09/1992,Sep-92,Top 1%,adult,0.51546973,1.08E+13,0.287955614,1.063802554,5876558.981,1.063802554,2.063802554,1.063802554,82916003033
1992,9,01/09/1992,Sep-92,Top 10%-1%,adult,0.51546973,1.39E+13,0.370392081,0.399114301,839879.0189,0.399114301,1.399114301,0.399114301,1693657636
1992,9,01/09/1992,Sep-92,Middle 40%,adult,0.51546973,1.23E+13,0.326920807,0.567768858,166793.8834,0.567768858,1.567768858,0.567768858,66796299.08
1992,9,01/09/1992,Sep-92,Bottom 50%,adult,0.51546973,5.54E+11,0.014731484,1.385412199,6012.76244,1.385412199,2.385412199,1.385412199,86804.10249
1992,10,01/10/1992,Oct-92,Top 1%,adult,0.51735699,1.10E+13,0.289523485,1.085616081,5938671.744,1.085616081,2.085616081,1.085616081,84678040816
1992,10,01/10/1992,Oct-92,Top 10%-1%,adult,0.51735699,1.40E+13,0.370639621,0.407185401,844724.0465,0.407185401,1.407185401,0.407185401,1713254474
1992,10,01/10/1992,Oct-92,Middle 40%,adult,0.51735699,1.23E+13,0.32545941,0.568715825,166894.6306,0.568715825,1.568715825,0.568715825,66877016.39
1992,10,01/10/1992,Oct-92,Bottom 50%,adult,0.51735699,5.44E+11,0.014377491,1.339957709,5898.18809,1.339957709,2.339957709,1.339957709,83527.4832
1992,11,01/11/1992,Nov-92,Top 1%,adult,0.51840639,1.11E+13,0.29126719,1.113692395,6018617.432,1.113692395,2.113692395,1.113692395,86973237669
1992,11,01/11/1992,Nov-92,Top 10%-1%,adult,0.51840639,1.42E+13,0.370789375,0.418163843,851314.3328,0.418163843,1.418163843,0.418163843,1740091360
1992,11,01/11/1992,Nov-92,Middle 40%,adult,0.51840639,1.24E+13,0.323856179,0.572531245,167300.5506,0.572531245,1.572531245,0.572531245,67202727.61
1992,11,01/11/1992,Nov-92,Bottom 50%,adult,0.51840639,5.38E+11,0.014087261,1.309676278,5821.859542,1.309676278,2.309676278,1.309676278,81379.61052
1992,12,01/12/1992,Dec-92,Top 1%,adult,0.51930588,1.13E+13,0.292713203,1.138383449,6088923.787,1.138383449,2.138383449,1.138383449,89017057906
1992,12,01/12/1992,Dec-92,Top 10%-1%,adult,0.51930588,1.43E+13,0.370958033,0.428291856,857394.1117,0.428291856,1.428291856,0.428291856,1765034315
1992,12,01/12/1992,Dec-92,Middle 40%,adult,0.51930588,1.24E+13,0.322435347,0.57609646,167679.8514,0.57609646,1.57609646,0.57609646,67507794.69
1992,12,01/12/1992,Dec-92,Bottom 50%,adult,0.51930588,5.35E+11,0.013893409,1.293118231,5780.122686,1.293118231,2.293118231,1.293118231,80216.97366
1993,1,01/01/1993,Jan-93,Top 1%,adult,0.52053732,1.13E+13,0.29263618,1.145894655,6110311.514,1.145894655,2.145894655,1.145894655,89643512235
1993,1,01/01/1993,Jan-93,Top 10%-1%,adult,0.52053732,1.43E+13,0.37114504,0.434408823,861066.0859,0.434408823,1.434408823,0.434408823,1780184965
1993,1,01/01/1993,Jan-93,Middle 40%,adult,0.52053732,1.25E+13,0.322146198,0.580630161,168162.1889,0.580630161,1.580630161,0.580630161,67896730.77
1993,1,01/01/1993,Jan-93,Bottom 50%,adult,0.52053732,5.44E+11,0.01407259,1.331464195,5876.77901,1.331464195,2.331464195,1.331464195,82922.2122
1993,2,01/02/1993,Feb-93,Top 1%,adult,0.52119631,1.13E+13,0.292237124,1.148605084,6118029.306,1.148605084,2.148605084,1.148605084,89870108489
1993,2,01/02/1993,Feb-93,Top 10%-1%,adult,0.52119631,1.44E+13,0.371352958,0.438987458,863814.6104,0.438987458,1.438987458,0.438987458,1791567811
1993,2,01/02/1993,Feb-93,Middle 40%,adult,0.52119631,1.25E+13,0.322128927,0.584702761,168595.4701,0.584702761,1.584702761,0.584702761,68247062.52
1993,2,01/02/1993,Feb-93,Bottom 50%,adult,0.52119631,5.54E+11,0.014281002,1.372216037,5979.499683,1.372216037,2.372216037,1.372216037,85846.35391
1993,3,01/03/1993,Mar-93,Top 1%,adult,0.52206278,1.13E+13,0.29166771,1.146527688,6112114.038,1.146527688,2.146527688,1.146527688,89696409177
1993,3,01/03/1993,Mar-93,Top 10%-1%,adult,0.52206278,1.45E+13,0.371638259,0.441509363,865328.4932,0.441509363,1.441509363,0.441509363,1797852956
1993,3,01/03/1993,Mar-93,Middle 40%,adult,0.52206278,1.25E+13,0.322248713,0.586851218,168824.0429,0.586851218,1.586851218,0.586851218,68432239.49
1993,3,01/03/1993,Mar-93,Bottom 50%,adult,0.52206278,5.62E+11,0.014445328,1.401872148,6054.252024,1.401872148,2.401872148,1.401872148,88006.17614
1993,4,01/04/1993,Apr-93,Top 1%,adult,0.52315843,1.13E+13,0.291211531,1.142670479,6101130.86,1.142670479,2.142670479,1.142670479,89374338447
1993,4,01/04/1993,Apr-93,Top 10%-1%,adult,0.52315843,1.45E+13,0.371991521,0.442542997,865948.9769,0.442542997,1.442542997,0.442542997,1800432181
1993,4,01/04/1993,Apr-93,Middle 40%,adult,0.52315843,1.25E+13,0.322341475,0.586937719,168833.2457,0.586937719,1.586937719,0.586937719,68439700.35
1993,4,01/04/1993,Apr-93,Bottom 50%,adult,0.52315843,5.63E+11,0.014455483,1.40299992,6057.09473,1.40299992,2.40299992,1.40299992,88088.84016
1993,5,01/05/1993,May-93,Top 1%,adult,0.5247553,1.13E+13,0.290902762,1.137842282,6087382.845,1.137842282,2.137842282,1.137842282,88972007980
1993,5,01/05/1993,May-93,Top 10%-1%,adult,0.5247553,1.45E+13,0.37237351,0.442299669,865802.9083,0.442299669,1.442299669,0.442299669,1799824837
1993,5,01/05/1993,May-93,Middle 40%,adult,0.5247553,1.25E+13,0.322375861,0.585211478,168649.5921,0.585211478,1.585211478,0.585211478,68290886.48
1993,5,01/05/1993,May-93,Bottom 50%,adult,0.5247553,5.58E+11,0.014347854,1.382259716,6004.816169,1.382259716,2.382259716,1.382259716,86574.81915
1993,6,01/06/1993,Jun-93,Top 1%,adult,0.52518284,1.13E+13,0.290725033,1.140239476,6094208.717,1.140239476,2.140239476,1.140239476,89171651120
1993,6,01/06/1993,Jun-93,Top 10%-1%,adult,0.52518284,1.45E+13,0.372683184,0.446001181,868024.9014,0.446001181,1.446001181,0.446001181,1809074818
1993,6,01/06/1993,Jun-93,Middle 40%,adult,0.52518284,1.26E+13,0.322348826,0.587826005,168927.7499,0.587826005,1.587826005,0.587826005,68516339.82
1993,6,01/06/1993,Jun-93,Bottom 50%,adult,0.52518284,5.56E+11,0.014242963,1.36894302,5971.249588,1.36894302,2.36894302,1.36894302,85609.62777
1993,7,01/07/1993,Jul-93,Top 1%,adult,0.526528,1.14E+13,0.290676077,1.1430821,6102302.926,1.1430821,2.1430821,1.1430821,89408680496
1993,7,01/07/1993,Jul-93,Top 10%-1%,adult,0.526528,1.46E+13,0.373019523,0.449472529,870108.7288,0.449472529,1.449472529,0.449472529,1817771169
1993,7,01/07/1993,Jul-93,Middle 40%,adult,0.526528,1.26E+13,0.322198272,0.589459992,169101.5887,0.589459992,1.589459992,0.589459992,68657428.83
1993,7,01/07/1993,Jul-93,Bottom 50%,adult,0.526528,5.52E+11,0.01410614,1.34969794,5922.739692,1.34969794,2.34969794,1.34969794,84224.30796
1993,8,01/08/1993,Aug-93,Top 1%,adult,0.52768451,1.14E+13,0.290793106,1.150496581,6123415.234,1.150496581,2.150496581,1.150496581,90028410116
1993,8,01/08/1993,Aug-93,Top 10%-1%,adult,0.52768451,1.47E+13,0.373324107,0.45508912,873480.3307,0.45508912,1.45508912,0.45508912,1831885900
1993,8,01/08/1993,Aug-93,Middle 40%,adult,0.52768451,1.26E+13,0.32193014,0.592990422,169477.1888,0.592990422,1.592990422,0.592990422,68962764.56
1993,8,01/08/1993,Aug-93,Bottom 50%,adult,0.52768451,5.48E+11,0.013952658,1.331234376,5876.199719,1.331234376,2.331234376,1.331234376,82905.86524
1993,9,01/09/1993,Sep-93,Top 1%,adult,0.52822959,1.15E+13,0.291036432,1.162754997,6158320.368,1.162754997,2.162754997,1.162754997,91057708319
1993,9,01/09/1993,Sep-93,Top 10%-1%,adult,0.52822959,1.47E+13,0.373629128,0.463354682,878442.093,0.463354682,1.463354682,0.463354682,1852756886
1993,9,01/09/1993,Sep-93,Middle 40%,adult,0.52822959,1.27E+13,0.321555226,0.598867282,170102.424,0.598867282,1.598867282,0.598867282,69472538.01
1993,9,01/09/1993,Sep-93,Bottom 50%,adult,0.52822959,5.44E+11,0.013779212,1.313442443,5831.352682,1.313442443,2.313442443,1.313442443,81645.22252
1993,10,01/10/1993,Oct-93,Top 1%,adult,0.52962339,1.16E+13,0.29146839,1.174555869,6191922.672,1.174555869,2.174555869,1.174555869,92054115209
1993,10,01/10/1993,Oct-93,Top 10%-1%,adult,0.52962339,1.48E+13,0.37397256,0.470509222,882736.9158,0.470509222,1.470509222,0.470509222,1870917935
1993,10,01/10/1993,Oct-93,Middle 40%,adult,0.52962339,1.27E+13,0.32106103,0.602741849,170514.6366,0.602741849,1.602741849,0.602741849,69809654.37
1993,10,01/10/1993,Oct-93,Bottom 50%,adult,0.52962339,5.35E+11,0.013498028,1.275221977,5735.012696,1.275221977,2.275221977,1.275221977,78969.77986
1993,11,01/11/1993,Nov-93,Top 1%,adult,0.53057873,1.16E+13,0.291837958,1.185672756,6223577.366,1.185672756,2.185672756,1.185672756,92997729476
1993,11,01/11/1993,Nov-93,Top 10%-1%,adult,0.53057873,1.49E+13,0.374288724,0.477403121,886875.2776,0.477403121,1.477403121,0.477403121,1888501167
1993,11,01/11/1993,Nov-93,Middle 40%,adult,0.53057873,1.28E+13,0.320618184,0.606676295,170933.2197,0.606676295,1.606676295,0.606676295,70152815.58
1993,11,01/11/1993,Nov-93,Bottom 50%,adult,0.53057873,5.28E+11,0.013255123,1.242856296,5653.430505,1.242856296,2.242856296,1.242856296,76739.02483
1993,12,01/12/1993,Dec-93,Top 1%,adult,0.53087544,1.17E+13,0.291977148,1.193189175,6244979.937,1.193189175,2.193189175,1.193189175,93638458353
1993,12,01/12/1993,Dec-93,Top 10%-1%,adult,0.53087544,1.50E+13,0.374559011,0.482847159,890143.2974,0.482847159,1.482847159,0.482847159,1902444571
1993,12,01/12/1993,Dec-93,Middle 40%,adult,0.53087544,1.28E+13,0.320351718,0.610093753,171296.8008,0.610093753,1.610093753,0.610093753,70451568.07
1993,12,01/12/1993,Dec-93,Bottom 50%,adult,0.53087544,5.25E+11,0.013112122,1.22522817,5608.996367,1.22522817,2.22522817,1.22522817,75537.47742
1994,1,01/01/1994,Jan-94,Top 1%,adult,0.53144705,1.17E+13,0.291757854,1.189701853,6235049.988,1.189701853,2.189701853,1.189701853,93340911896
1994,1,01/01/1994,Jan-94,Top 10%-1%,adult,0.53144705,1.50E+13,0.374587466,0.481714663,889463.4674,0.481714663,1.481714663,0.481714663,1899539769
1994,1,01/01/1994,Jan-94,Middle 40%,adult,0.53144705,1.28E+13,0.320582954,0.60990308,171276.5152,0.60990308,1.60990308,0.60990308,70434882.82
1994,1,01/01/1994,Jan-94,Bottom 50%,adult,0.53144705,5.23E+11,0.013071726,1.216510033,5587.021094,1.216510033,2.216510033,1.216510033,74946.74609
1994,2,01/02/1994,Feb-94,Top 1%,adult,0.53288031,1.16E+13,0.291356378,1.177431003,6200109.451,1.177431003,2.177431003,1.177431003,92297698645
1994,2,01/02/1994,Feb-94,Top 10%-1%,adult,0.53288031,1.49E+13,0.374635144,0.47562939,885810.5186,0.47562939,1.47562939,0.47562939,1883969320
1994,2,01/02/1994,Feb-94,Middle 40%,adult,0.53288031,1.28E+13,0.320951506,0.604930264,170747.4606,0.604930264,1.604930264,0.604930264,70000423.4
1994,2,01/02/1994,Feb-94,Bottom 50%,adult,0.53288031,5.21E+11,0.013056961,1.204633041,5557.083487,1.204633041,2.204633041,1.204633041,74145.70568
1994,3,01/03/1994,Mar-94,Top 1%,adult,0.53435498,1.16E+13,0.290909571,1.163826801,6161372.269,1.163826801,2.163826801,1.163826801,91147982267
1994,3,01/03/1994,Mar-94,Top 10%-1%,adult,0.53435498,1.49E+13,0.374762332,0.469160782,881927.4564,0.469160782,1.469160782,0.469160782,1867488288
1994,3,01/03/1994,Mar-94,Middle 40%,adult,0.53435498,1.28E+13,0.321351031,0.599340958,170152.8181,0.599340958,1.599340958,0.599340958,69513707.62
1994,3,01/03/1994,Mar-94,Bottom 50%,adult,0.53435498,5.16E+11,0.012977055,1.180795705,5496.998174,1.180795705,2.180795705,1.180795705,72550.99041
1994,4,01/04/1994,Apr-94,Top 1%,adult,0.53478885,1.15E+13,0.290579924,1.157336062,6142890.263,1.157336062,2.157336062,1.157336062,90601976989
1994,4,01/04/1994,Apr-94,Top 10%-1%,adult,0.53478885,1.49E+13,0.374926202,0.467056697,880664.3879,0.467056697,1.467056697,0.467056697,1862143004
1994,4,01/04/1994,Apr-94,Middle 40%,adult,0.53478885,1.28E+13,0.321725776,0.598213997,170032.9214,0.598213997,1.598213997,0.598213997,69415777.68
1994,4,01/04/1994,Apr-94,Bottom 50%,adult,0.53478885,5.07E+11,0.012768092,1.141669949,5398.376278,1.141669949,2.141669949,1.141669949,69971.06191
1994,5,01/05/1994,May-94,Top 1%,adult,0.53530872,1.15E+13,0.290297383,1.154029429,6133474.816,1.154029429,2.154029429,1.154029429,90324451471
1994,5,01/05/1994,May-94,Top 10%-1%,adult,0.53530872,1.49E+13,0.375168493,0.467181283,880739.176,0.467181283,1.467181283,0.467181283,1862459292
1994,5,01/05/1994,May-94,Middle 40%,adult,0.53530872,1.28E+13,0.322035767,0.598856535,170101.2806,0.598856535,1.598856535,0.598856535,69471604.05
1994,5,01/05/1994,May-94,Bottom 50%,adult,0.53530872,4.97E+11,0.01249835,1.095248541,5281.364677,1.095248541,2.095248541,1.095248541,66970.64365
1994,6,01/06/1994,Jun-94,Top 1%,adult,0.53630406,1.15E+13,0.290088706,1.153297166,6131389.737,1.153297166,2.153297166,1.153297166,90263050189
1994,6,01/06/1994,Jun-94,Top 10%-1%,adult,0.53630406,1.49E+13,0.37541937,0.468719063,881662.295,0.468719063,1.468719063,0.468719063,1866365494
1994,6,01/06/1994,Jun-94,Middle 40%,adult,0.53630406,1.28E+13,0.322260607,0.600579478,170284.5834,0.600579478,1.600579478,0.600579478,69621411.29
1994,6,01/06/1994,Jun-94,Bottom 50%,adult,0.53630406,4.87E+11,0.01223132,1.051260508,5170.486735,1.051260508,2.051260508,1.051260508,64188.17332
1994,7,01/07/1994,Jul-94,Top 1%,adult,0.53762043,1.16E+13,0.289866127,1.156158576,6139537.44,1.156158576,2.156158576,1.156158576,90503101852
1994,7,01/07/1994,Jul-94,Top 10%-1%,adult,0.53762043,1.50E+13,0.375630297,0.472626977,884008.1903,0.472626977,1.472626977,0.472626977,1876310624
1994,7,01/07/1994,Jul-94,Middle 40%,adult,0.53762043,1.29E+13,0.322413606,0.604698576,170722.8115,0.604698576,1.604698576,0.604698576,69980214.32
1994,7,01/07/1994,Jul-94,Bottom 50%,adult,0.53762043,4.82E+11,0.01208997,1.031808671,5121.455682,1.031808671,2.031808671,1.031808671,62976.56924
1994,8,01/08/1994,Aug-94,Top 1%,adult,0.53867817,1.16E+13,0.289736033,1.161968908,6156082.024,1.161968908,2.161968908,1.161968908,90991527482
1994,8,01/08/1994,Aug-94,Top 10%-1%,adult,0.53867817,1.51E+13,0.375818968,0.478000354,887233.7924,0.478000354,1.478000354,0.478000354,1890028309
1994,8,01/08/1994,Aug-94,Middle 40%,adult,0.53867817,1.29E+13,0.322486281,0.610108174,171298.335,0.610108174,1.610108174,0.610108174,70452830.11
1994,8,01/08/1994,Aug-94,Bottom 50%,adult,0.53867817,4.79E+11,0.011958711,1.016070253,5081.784817,1.016070253,2.016070253,1.016070253,62004.71315
1994,9,01/09/1994,Sep-94,Top 1%,adult,0.53931141,1.16E+13,0.289699979,1.167658088,6172281.636,1.167658088,2.167658088,1.167658088,91471042499
1994,9,01/09/1994,Sep-94,Top 10%-1%,adult,0.53931141,1.51E+13,0.376074569,0.483082089,890284.3246,0.483082089,1.483082089,0.483082089,1903047435
1994,9,01/09/1994,Sep-94,Middle 40%,adult,0.53931141,1.30E+13,0.322510596,0.614667781,171783.4286,0.614667781,1.614667781,0.614667781,70852420.73
1994,9,01/09/1994,Sep-94,Bottom 50%,adult,0.53931141,4.71E+11,0.011714867,0.980405096,4991.885838,0.980405096,1.980405096,0.980405096,59830.33705
1994,10,01/10/1994,Oct-94,Top 1%,adult,0.54045367,1.17E+13,0.289837338,1.16756524,6172017.258,1.16756524,2.16756524,1.16756524,91463206687
1994,10,01/10/1994,Oct-94,Top 10%-1%,adult,0.54045367,1.51E+13,0.376525549,0.484093295,890891.3445,0.484093295,1.484093295,0.484093295,1905643418
1994,10,01/10/1994,Oct-94,Middle 40%,adult,0.54045367,1.30E+13,0.322446564,0.613513022,171660.5746,0.613513022,1.613513022,0.613513022,70751114.22
1994,10,01/10/1994,Oct-94,Bottom 50%,adult,0.54045367,4.50E+11,0.011190544,0.890790311,4765.999338,0.890790311,1.890790311,0.890790311,54538.11401
1994,11,01/11/1994,Nov-94,Top 1%,adult,0.54169559,1.17E+13,0.290022262,1.166261071,6168303.711,1.166261071,2.166261071,1.166261071,91353177578
1994,11,01/11/1994,Nov-94,Top 10%-1%,adult,0.54169559,1.52E+13,0.376984047,0.484059591,890871.1123,0.484059591,1.484059591,0.484059591,1905556864
1994,11,01/11/1994,Nov-94,Middle 40%,adult,0.54169559,1.30E+13,0.322361737,0.611090077,171402.799,0.611090077,1.611090077,0.611090077,70538785.76
1994,11,01/11/1994,Nov-94,Bottom 50%,adult,0.54169559,4.28E+11,0.010631966,0.79418563,4522.493834,0.79418563,1.79418563,0.79418563,49107.5341
