year,month,date_full,date_short,group,unit,inflation_deflator,real_total_wealth,real_wealth_share,real_wealth_per_unit_growth,real_wealth_per_unit,real_wealth_growth_rate_per_unit_to_previous_period,real_wealth_growth_factor_per_unit_indexed,real_wealth_growth_rate_per_unit_indexed
1990,10,01/10/1990,10/1990,Bottom 50%,adult,0.49163118,5.75882E+11,0.016303947,1.545146971,6415.396096,1.545146971,2.545146971,1.545146971
1990,11,01/11/1990,11/1990,Bottom 50%,adult,0.49173889,5.7457E+11,0.016119482,1.536193113,6392.826655,1.536193113,2.536193113,1.536193113
1990,12,01/12/1990,12/1990,Bottom 50%,adult,0.49260452,5.79718E+11,0.016087542,1.55562466,6441.806564,1.55562466,2.55562466,1.55562466
1991,1,01/01/1991,01/1991,Bottom 50%,adult,0.49581718,5.9711E+11,0.01644117,1.628841098,6626.358757,1.628841098,2.628841098,1.628841098
1991,2,01/02/1991,02/1991,Bottom 50%,adult,0.49699822,6.14162E+11,0.016770005,1.700276847,6806.422475,1.700276847,2.700276847,1.700276847
1991,3,01/03/1991,03/1991,Bottom 50%,adult,0.49761301,6.25056E+11,0.016976969,1.744316371,6917.430204,1.744316371,2.744316371,1.744316371
1991,4,01/04/1991,04/1991,Bottom 50%,adult,0.49862131,6.2345E+11,0.01694661,1.733490508,6890.142115,1.733490508,2.733490508,1.733490508
1991,5,01/05/1991,05/1991,Bottom 50%,adult,0.50084734,6.13125E+11,0.016765115,1.684761851,6767.314775,1.684761851,2.684761851,1.684761851
1991,6,01/06/1991,06/1991,Bottom 50%,adult,0.50190872,6.07467E+11,0.016662271,1.656956215,6697.226811,1.656956215,2.656956215,1.656956215
1991,7,01/07/1991,07/1991,Bottom 50%,adult,0.50297403,6.10073E+11,0.016735241,1.665541548,6718.867333,1.665541548,2.665541548,1.665541548
1991,8,01/08/1991,08/1991,Bottom 50%,adult,0.50423455,6.16924E+11,0.016874899,1.692728444,6787.395675,1.692728444,2.692728444,1.692728444
1991,9,01/09/1991,09/1991,Bottom 50%,adult,0.50589681,6.23946E+11,0.016971962,1.720598213,6857.645297,1.720598213,2.720598213,1.720598213
1991,10,01/10/1991,10/1991,Bottom 50%,adult,0.50658876,6.28411E+11,0.016918344,1.737001702,6898.992566,1.737001702,2.737001702,1.737001702
1991,11,01/11/1991,11/1991,Bottom 50%,adult,0.5073455,6.30974E+11,0.016821518,1.744904502,6918.91267,1.744904502,2.744904502,1.744904502
1991,12,01/12/1991,12/1991,Bottom 50%,adult,0.50815034,6.33697E+11,0.016781887,1.753446006,6940.442715,1.753446006,2.753446006,1.753446006
1992,1,01/01/1992,01/1992,Bottom 50%,adult,0.50827307,6.28328E+11,0.016622681,1.726803115,6873.285613,1.726803115,2.726803115,1.726803115
1992,2,01/02/1992,02/1992,Bottom 50%,adult,0.50919718,6.21617E+11,0.016520753,1.694273829,6791.291035,1.694273829,2.694273829,1.694273829
1992,3,01/03/1992,03/1992,Bottom 50%,adult,0.51027215,6.1339E+11,0.016394941,1.655236992,6692.893269,1.655236992,2.655236992,1.655236992
1992,4,01/04/1992,04/1992,Bottom 50%,adult,0.51169914,6.01604E+11,0.016144578,1.601073304,6556.366179,1.601073304,2.601073304,1.601073304
1992,5,01/05/1992,05/1992,Bottom 50%,adult,0.51227808,5.90132E+11,0.015844162,1.548561109,6424.001905,1.548561109,2.548561109,1.548561109
1992,6,01/06/1992,06/1992,Bottom 50%,adult,0.51295054,5.78978E+11,0.015532275,1.497789929,6296.026099,1.497789929,2.497789929,1.497789929
1992,7,01/07/1992,07/1992,Bottom 50%,adult,0.51425862,5.68927E+11,0.015251446,1.451990912,6180.583322,1.451990912,2.451990912,1.451990912
1992,8,01/08/1992,08/1992,Bottom 50%,adult,0.51471263,5.61725E+11,0.015002744,1.41868623,6096.634252,1.41868623,2.41868623,1.41868623
1992,9,01/09/1992,09/1992,Bottom 50%,adult,0.51546973,5.54479E+11,0.014731484,1.385412199,6012.76244,1.385412199,2.385412199,1.385412199
1992,10,01/10/1992,10/1992,Bottom 50%,adult,0.51735699,5.44404E+11,0.014377491,1.339957709,5898.18809,1.339957709,2.339957709,1.339957709
1992,11,01/11/1992,11/1992,Bottom 50%,adult,0.51840639,5.37872E+11,0.014087261,1.309676278,5821.859542,1.309676278,2.309676278,1.309676278
1992,12,01/12/1992,12/1992,Bottom 50%,adult,0.51930588,5.34544E+11,0.013893409,1.293118231,5780.122686,1.293118231,2.293118231,1.293118231
1993,1,01/01/1993,01/1993,Bottom 50%,adult,0.52053732,5.44041E+11,0.01407259,1.331464195,5876.77901,1.331464195,2.331464195,1.331464195
1993,2,01/02/1993,02/1993,Bottom 50%,adult,0.52119631,5.54144E+11,0.014281002,1.372216037,5979.499683,1.372216037,2.372216037,1.372216037
1993,3,01/03/1993,03/1993,Bottom 50%,adult,0.52206278,5.6168E+11,0.014445328,1.401872148,6054.252024,1.401872148,2.401872148,1.401872148
1993,4,01/04/1993,04/1993,Bottom 50%,adult,0.52315843,5.62534E+11,0.014455483,1.40299992,6057.09473,1.40299992,2.40299992,1.40299992
1993,5,01/05/1993,05/1993,Bottom 50%,adult,0.5247553,5.58227E+11,0.014347854,1.382259716,6004.816169,1.382259716,2.382259716,1.382259716
1993,6,01/06/1993,06/1993,Bottom 50%,adult,0.52518284,5.55606E+11,0.014242963,1.36894302,5971.249588,1.36894302,2.36894302,1.36894302
1993,7,01/07/1993,07/1993,Bottom 50%,adult,0.526528,5.5157E+11,0.01410614,1.34969794,5922.739692,1.34969794,2.34969794,1.34969794
1993,8,01/08/1993,08/1993,Bottom 50%,adult,0.52768451,5.4767E+11,0.013952658,1.331234376,5876.199719,1.331234376,2.331234376,1.331234376
1993,9,01/09/1993,09/1993,Bottom 50%,adult,0.52822959,5.43905E+11,0.013779212,1.313442443,5831.352682,1.313442443,2.313442443,1.313442443
1993,10,01/10/1993,10/1993,Bottom 50%,adult,0.52962339,5.35402E+11,0.013498028,1.275221977,5735.012696,1.275221977,2.275221977,1.275221977
1993,11,01/11/1993,11/1993,Bottom 50%,adult,0.53057873,5.28281E+11,0.013255123,1.242856296,5653.430505,1.242856296,2.242856296,1.242856296
1993,12,01/12/1993,12/1993,Bottom 50%,adult,0.53087544,5.24617E+11,0.013112122,1.22522817,5608.996367,1.22522817,2.22522817,1.22522817
1994,1,01/01/1994,01/1994,Bottom 50%,adult,0.53144705,5.23091E+11,0.013071726,1.216510033,5587.021094,1.216510033,2.216510033,1.216510033
1994,2,01/02/1994,02/1994,Bottom 50%,adult,0.53288031,5.2083E+11,0.013056961,1.204633041,5557.083487,1.204633041,2.204633041,1.204633041
1994,3,01/03/1994,03/1994,Bottom 50%,adult,0.53435498,5.1575E+11,0.012977055,1.180795705,5496.998174,1.180795705,2.180795705,1.180795705
1994,4,01/04/1994,04/1994,Bottom 50%,adult,0.53478885,5.07037E+11,0.012768092,1.141669949,5398.376278,1.141669949,2.141669949,1.141669949
1994,5,01/05/1994,05/1994,Bottom 50%,adult,0.53530872,4.96547E+11,0.01249835,1.095248541,5281.364677,1.095248541,2.095248541,1.095248541
1994,6,01/06/1994,06/1994,Bottom 50%,adult,0.53630406,4.86579E+11,0.01223132,1.051260508,5170.486735,1.051260508,2.051260508,1.051260508
1994,7,01/07/1994,07/1994,Bottom 50%,adult,0.53762043,4.82403E+11,0.01208997,1.031808671,5121.455682,1.031808671,2.031808671,1.031808671
1994,8,01/08/1994,08/1994,Bottom 50%,adult,0.53867817,4.79085E+11,0.011958711,1.016070253,5081.784817,1.016070253,2.016070253,1.016070253
1994,9,01/09/1994,09/1994,Bottom 50%,adult,0.53931141,4.71009E+11,0.011714867,0.980405096,4991.885838,0.980405096,1.980405096,0.980405096
1994,10,01/10/1994,10/1994,Bottom 50%,adult,0.54045367,4.50102E+11,0.011190544,0.890790311,4765.999338,0.890790311,1.890790311,0.890790311
1994,11,01/11/1994,11/1994,Bottom 50%,adult,0.54169559,4.27507E+11,0.010631966,0.79418563,4522.493834,0.79418563,1.79418563,0.79418563
1994,12,01/12/1994,12/1994,Bottom 50%,adult,0.54223365,4.16006E+11,0.010322248,0.744251778,4396.628631,0.744251778,1.744251778,0.744251778
1995,1,01/01/1995,01/1995,Bottom 50%,adult,0.54349059,4.19105E+11,0.010354006,0.755428435,4424.800947,0.755428435,1.755428435,0.755428435
1995,2,01/02/1995,02/1995,Bottom 50%,adult,0.54444563,4.30731E+11,0.010570304,0.80223691,4542.788204,0.80223691,1.80223691,0.80223691
1995,3,01/03/1995,03/1995,Bottom 50%,adult,0.54526567,4.41827E+11,0.010762034,0.846670044,4654.788083,0.846670044,1.846670044,0.846670044
1995,4,01/04/1995,04/1995,Bottom 50%,adult,0.5463472,4.43812E+11,0.010739935,0.852929877,4670.566861,0.852929877,1.852929877,0.852929877
1995,5,01/05/1995,05/1995,Bottom 50%,adult,0.54704303,4.40697E+11,0.010592677,0.838078327,4633.131469,0.838078327,1.838078327,0.838078327
1995,6,01/06/1995,06/1995,Bottom 50%,adult,0.54764539,4.3498E+11,0.010383359,0.812657275,4569.05418,0.812657275,1.812657275,0.812657275
1995,7,01/07/1995,07/1995,Bottom 50%,adult,0.54860634,4.2857E+11,0.010162097,0.784563016,4498.238702,0.784563016,1.784563016,0.784563016
1995,8,01/08/1995,08/1995,Bottom 50%,adult,0.55000138,4.20846E+11,0.009916386,0.751085176,4413.853161,0.751085176,1.751085176,0.751085176
1995,9,01/09/1995,09/1995,Bottom 50%,adult,0.55051392,4.15241E+11,0.009706124,0.726402212,4351.636324,0.726402212,1.726402212,0.726402212
1995,10,01/10/1995,10/1995,Bottom 50%,adult,0.55201089,4.0628E+11,0.009431455,0.687677589,4254.02554,0.687677589,1.687677589,0.687677589
1995,11,01/11/1995,11/1995,Bottom 50%,adult,0.55201495,4.0313E+11,0.009275141,0.673058957,4217.177248,0.673058957,1.673058957,0.673058957
1995,12,01/12/1995,12/1995,Bottom 50%,adult,0.5530442,4.01178E+11,0.009166251,0.663357032,4192.722201,0.663357032,1.663357032,0.663357032
1996,1,01/01/1996,01/1996,Bottom 50%,adult,0.55420268,4.03351E+11,0.009162195,0.670668455,4211.151657,0.670668455,1.670668455,0.670668455
1996,2,01/02/1996,02/1996,Bottom 50%,adult,0.55481035,4.07465E+11,0.009201428,0.685886077,4249.509786,0.685886077,1.685886077,0.685886077
1996,3,01/03/1996,03/1996,Bottom 50%,adult,0.55602831,4.0849E+11,0.009182174,0.68820331,4255.350691,0.68820331,1.68820331,0.68820331
1996,4,01/04/1996,04/1996,Bottom 50%,adult,0.55704302,4.0256E+11,0.009006924,0.661810236,4188.823287,0.661810236,1.661810236,0.661810236
1996,5,01/05/1996,05/1996,Bottom 50%,adult,0.55756432,3.93618E+11,0.008766883,0.623080828,4091.200441,0.623080828,1.623080828,0.623080828
1996,6,01/06/1996,06/1996,Bottom 50%,adult,0.55732858,3.8523E+11,0.008542989,0.586854845,3999.887823,0.586854845,1.586854845,0.586854845
1996,7,01/07/1996,07/1996,Bottom 50%,adult,0.55849475,3.73984E+11,0.00829122,0.539112838,3879.547471,0.539112838,1.539112838,0.539112838
1996,8,01/08/1996,08/1996,Bottom 50%,adult,0.55884129,3.66405E+11,0.008108338,0.506599223,3797.592392,0.506599223,1.506599223,0.506599223
1996,9,01/09/1996,09/1996,Bottom 50%,adult,0.56007457,3.59464E+11,0.007931737,0.476748293,3722.348981,0.476748293,1.476748293,0.476748293
1996,10,01/10/1996,10/1996,Bottom 50%,adult,0.56126231,3.55867E+11,0.007792837,0.460568047,3681.564426,0.460568047,1.460568047,0.460568047
1996,11,01/11/1996,11/1996,Bottom 50%,adult,0.56211591,3.54585E+11,0.007695874,0.453842346,3664.611363,0.453842346,1.453842346,0.453842346
1996,12,01/12/1996,12/1996,Bottom 50%,adult,0.5629887,3.5306E+11,0.007619823,0.446086402,3645.06143,0.446086402,1.446086402,0.446086402
1997,1,01/01/1997,01/1997,Bottom 50%,adult,0.56431639,3.43445E+11,0.007423455,0.405161109,3541.903552,0.405161109,1.405161109,0.405161109
1997,2,01/02/1997,02/1997,Bottom 50%,adult,0.56578016,3.35142E+11,0.007262331,0.369572458,3452.197417,0.369572458,1.369572458,0.369572458
1997,3,01/03/1997,03/1997,Bottom 50%,adult,0.56632596,3.32039E+11,0.007167017,0.35522248,3416.026306,0.35522248,1.35522248,0.35522248
1997,4,01/04/1997,04/1997,Bottom 50%,adult,0.56650871,3.35743E+11,0.007144206,0.368726029,3450.063876,0.368726029,1.368726029,0.368726029
1997,5,01/05/1997,05/1997,Bottom 50%,adult,0.5661822,3.42919E+11,0.007153773,0.396461181,3519.974175,0.396461181,1.396461181,0.396461181
1997,6,01/06/1997,06/1997,Bottom 50%,adult,0.56716758,3.49165E+11,0.007145254,0.420488802,3580.539127,0.420488802,1.420488802,0.420488802
1997,7,01/07/1997,07/1997,Bottom 50%,adult,0.56807178,3.52064E+11,0.007094348,0.430923553,3606.841365,0.430923553,1.430923553,0.430923553
1997,8,01/08/1997,08/1997,Bottom 50%,adult,0.56885421,3.487E+11,0.006953939,0.416001353,3569.22789,0.416001353,1.416001353,0.416001353
1997,9,01/09/1997,09/1997,Bottom 50%,adult,0.57030821,3.36669E+11,0.006674736,0.366049573,3443.317498,0.366049573,1.366049573,0.366049573
1997,10,01/10/1997,10/1997,Bottom 50%,adult,0.57088238,3.16831E+11,0.006265555,0.284427296,3237.577223,0.284427296,1.284427296,0.284427296
1997,11,01/11/1997,11/1997,Bottom 50%,adult,0.57093257,3.01099E+11,0.0059315,0.219449597,3073.791915,0.219449597,1.219449597,0.219449597
1997,12,01/12/1997,12/1997,Bottom 50%,adult,0.57103127,2.97121E+11,0.005803457,0.202124171,3030.120775,0.202124171,1.202124171,0.202124171
1998,1,01/01/1998,01/1998,Bottom 50%,adult,0.57172835,3.19038E+11,0.006127114,0.289448491,3250.23384,0.289448491,1.289448491,0.289448491
1998,2,01/02/1998,02/1998,Bottom 50%,adult,0.57170898,3.47838E+11,0.006536007,0.404295316,3539.721198,0.404295316,1.404295316,0.404295316
1998,3,01/03/1998,03/1998,Bottom 50%,adult,0.57192856,3.7183E+11,0.006849111,0.49944037,3779.547509,0.49944037,1.49944037,0.49944037
1998,4,01/04/1998,04/1998,Bottom 50%,adult,0.5726164,3.76055E+11,0.006839884,0.514782385,3818.219186,0.514782385,1.514782385,0.514782385
1998,5,01/05/1998,05/1998,Bottom 50%,adult,0.57351381,3.63906E+11,0.00659091,0.46426614,3690.885983,0.46426614,1.46426614,0.46426614
1998,6,01/06/1998,06/1998,Bottom 50%,adult,0.57326716,3.45181E+11,0.006273952,0.387518468,3497.432825,0.387518468,1.387518468,0.387518468
1998,7,01/07/1998,07/1998,Bottom 50%,adult,0.57504392,3.08025E+11,0.005705423,0.236936502,3117.870087,0.236936502,1.236936502,0.236936502
1998,8,01/08/1998,08/1998,Bottom 50%,adult,0.57603282,2.80335E+11,0.005263284,0.124720177,2835.013268,0.124720177,1.124720177,0.124720177
1998,9,01/09/1998,09/1998,Bottom 50%,adult,0.57571918,2.69227E+11,0.005076762,0.079293749,2720.509654,0.079293749,1.079293749,0.079293749
1998,10,01/10/1998,10/1998,Bottom 50%,adult,0.57683659,2.80309E+11,0.005188701,0.122703797,2829.930703,0.122703797,1.122703797,0.122703797
1998,11,01/11/1998,11/1998,Bottom 50%,adult,0.57692868,3.02889E+11,0.005450903,0.211891282,3054.740134,0.211891282,1.211891282,0.211891282
1998,12,01/12/1998,12/1998,Bottom 50%,adult,0.57777244,3.23241E+11,0.005682329,0.291899401,3256.411701,0.291899401,1.291899401,0.291899401
1999,1,01/01/1999,01/1999,Bottom 50%,adult,0.57907045,3.37018E+11,0.005895938,0.345391771,3391.246641,0.345391771,1.345391771,0.345391771
1999,2,01/02/1999,02/1999,Bottom 50%,adult,0.57888323,3.4496E+11,0.006033743,0.375416533,3466.92822,0.375416533,1.375416533,0.375416533
1999,3,01/03/1999,03/1999,Bottom 50%,adult,0.57912713,3.49996E+11,0.006120325,0.393756511,3513.156678,0.393756511,1.393756511,0.393756511
1999,4,01/04/1999,04/1999,Bottom 50%,adult,0.5813936,3.54066E+11,0.006141947,0.408211408,3549.592252,0.408211408,1.408211408,0.408211408
1999,5,01/05/1999,05/1999,Bottom 50%,adult,0.58127081,3.62553E+11,0.006213846,0.440258312,3630.37092,0.440258312,1.440258312,0.440258312
1999,6,01/06/1999,06/1999,Bottom 50%,adult,0.58099043,3.66883E+11,0.006237286,0.45588973,3669.772078,0.45588973,1.45588973,0.45588973
1999,7,01/07/1999,07/1999,Bottom 50%,adult,0.58210397,3.54145E+11,0.006063161,0.403847727,3538.59299,0.403847727,1.403847727,0.403847727
1999,8,01/08/1999,08/1999,Bottom 50%,adult,0.58288771,3.41491E+11,0.005898193,0.352326742,3408.727198,0.352326742,1.352326742,0.352326742
1999,9,01/09/1999,09/1999,Bottom 50%,adult,0.5848707,3.31853E+11,0.00574807,0.312952245,3309.478314,0.312952245,1.312952245,0.312952245
1999,10,01/10/1999,10/1999,Bottom 50%,adult,0.58591658,3.46698E+11,0.005890893,0.370327382,3454.100307,0.370327382,1.370327382,0.370327382
1999,11,01/11/1999,11/1999,Bottom 50%,adult,0.58629858,3.73319E+11,0.006167572,0.4740796,3715.622169,0.4740796,1.4740796,0.4740796
1999,12,01/12/1999,12/1999,Bottom 50%,adult,0.58731359,4.04307E+11,0.006487807,0.594840402,4020.016527,0.594840402,1.594840402,0.594840402
2000,1,01/01/2000,01/2000,Bottom 50%,adult,0.58837146,4.24359E+11,0.006697628,0.672128351,4214.831529,0.672128351,1.672128351,0.672128351
2000,2,01/02/2000,02/2000,Bottom 50%,adult,0.59004641,4.39004E+11,0.006868027,0.727922103,4355.467421,0.727922103,1.727922103,0.727922103
2000,3,01/03/2000,03/2000,Bottom 50%,adult,0.59279305,4.41083E+11,0.006908195,0.734121574,4371.094049,0.734121574,1.734121574,0.734121574
2000,4,01/04/2000,04/2000,Bottom 50%,adult,0.59288663,4.42719E+11,0.006951451,0.738571229,4382.31002,0.738571229,1.738571229,0.738571229
2000,5,01/05/2000,05/2000,Bottom 50%,adult,0.59367615,4.35584E+11,0.006884868,0.708696279,4307.006064,0.708696279,1.708696279,0.708696279
2000,6,01/06/2000,06/2000,Bottom 50%,adult,0.59568876,4.22188E+11,0.006726084,0.654443672,4170.254841,0.654443672,1.654443672,0.654443672
2000,7,01/07/2000,07/2000,Bottom 50%,adult,0.59687543,4.20899E+11,0.006690319,0.647790522,4153.484652,0.647790522,1.647790522,0.647790522
2000,8,01/08/2000,08/2000,Bottom 50%,adult,0.59665763,4.28792E+11,0.006762446,0.677152883,4227.496557,0.677152883,1.677152883,0.677152883
2000,9,01/09/2000,09/2000,Bottom 50%,adult,0.59916365,4.16972E+11,0.006577073,0.629468178,4107.300641,0.629468178,1.629468178,0.629468178
2000,10,01/10/2000,10/2000,Bottom 50%,adult,0.60004616,4.00337E+11,0.006350316,0.563010859,3939.785748,0.563010859,1.563010859,0.563010859
2000,11,01/11/2000,11/2000,Bottom 50%,adult,0.60082507,3.84856E+11,0.006156412,0.501125677,3783.795559,0.501125677,1.501125677,0.501125677
2000,12,01/12/2000,12/2000,Bottom 50%,adult,0.60156059,3.77423E+11,0.006121831,0.470651413,3706.980949,0.470651413,1.470651413,0.470651413
2001,1,01/01/2001,01/2001,Bottom 50%,adult,0.60415739,3.84992E+11,0.006357393,0.498565976,3777.343478,0.498565976,1.498565976,0.498565976
2001,2,01/02/2001,02/2001,Bottom 50%,adult,0.60497826,4.14414E+11,0.006881137,0.611353427,4061.639898,0.611353427,1.611353427,0.611353427
2001,3,01/03/2001,03/2001,Bottom 50%,adult,0.60511571,4.4863E+11,0.007430118,0.742421489,4392.015134,0.742421489,1.742421489,0.742421489
2001,4,01/04/2001,04/2001,Bottom 50%,adult,0.60646027,4.7795E+11,0.007815906,0.854213956,4673.803561,0.854213956,1.854213956,0.854213956
2001,5,01/05/2001,05/2001,Bottom 50%,adult,0.60851794,4.87424E+11,0.007882339,0.888964163,4761.39628,0.888964163,1.888964163,0.888964163
2001,6,01/06/2001,06/2001,Bottom 50%,adult,0.61024511,4.65209E+11,0.007512427,0.801083389,4539.880593,0.801083389,1.801083389,0.801083389
2001,7,01/07/2001,07/2001,Bottom 50%,adult,0.61086136,4.08532E+11,0.006698862,0.580165803,3983.027164,0.580165803,1.580165803,0.580165803
2001,8,01/08/2001,08/2001,Bottom 50%,adult,0.61150032,3.42743E+11,0.005730106,0.324527779,3338.656055,0.324527779,1.324527779,0.324527779
2001,9,01/09/2001,09/2001,Bottom 50%,adult,0.61003131,3.21636E+11,0.00541236,0.241916307,3130.422376,0.241916307,1.241916307,0.241916307
2001,10,01/10/2001,10/2001,Bottom 50%,adult,0.6126796,3.22401E+11,0.005403023,0.243832084,3135.251358,0.243832084,1.243832084,0.243832084
2001,11,01/11/2001,11/2001,Bottom 50%,adult,0.6127699,3.55759E+11,0.005851125,0.371300399,3456.552932,0.371300399,1.371300399,0.371300399
2001,12,01/12/2001,12/2001,Bottom 50%,adult,0.61264712,3.93619E+11,0.006354127,0.515785921,3820.748739,0.515785921,1.515785921,0.515785921
2002,1,01/01/2002,01/2002,Bottom 50%,adult,0.61371076,4.24363E+11,0.006786565,0.632570405,4115.120235,0.632570405,1.632570405,0.632570405
2002,2,01/02/2002,02/2002,Bottom 50%,adult,0.61465579,4.40865E+11,0.007029305,0.694364417,4270.880618,0.694364417,1.694364417,0.694364417
2002,3,01/03/2002,03/2002,Bottom 50%,adult,0.61566252,4.41661E+11,0.007061994,0.695684437,4274.20791,0.695684437,1.695684437,0.695684437
2002,4,01/04/2002,04/2002,Bottom 50%,adult,0.61696762,4.23156E+11,0.006818215,0.62299947,4090.995365,0.62299947,1.62299947,0.62299947
2002,5,01/05/2002,05/2002,Bottom 50%,adult,0.61653572,4.08282E+11,0.006628317,0.564446518,3943.404525,0.564446518,1.564446518,0.564446518
2002,6,01/06/2002,06/2002,Bottom 50%,adult,0.6169166,3.82924E+11,0.0062952,0.466009518,3695.28041,0.466009518,1.466009518,0.466009518
2002,7,01/07/2002,07/2002,Bottom 50%,adult,0.61832637,3.51427E+11,0.00588401,0.344348151,3388.616052,0.344348151,1.344348151,0.344348151
2002,8,01/08/2002,08/2002,Bottom 50%,adult,0.61975485,3.21548E+11,0.005485744,0.229082379,3098.072681,0.229082379,1.229082379,0.229082379
2002,9,01/09/2002,09/2002,Bottom 50%,adult,0.62124926,2.99106E+11,0.005151,0.142421217,2879.631196,0.142421217,1.142421217,0.142421217
2002,10,01/10/2002,10/2002,Bottom 50%,adult,0.62291783,2.83619E+11,0.004871869,0.082391855,2728.31886,0.082391855,1.082391855,0.082391855
2002,11,01/11/2002,11/2002,Bottom 50%,adult,0.62352771,2.82724E+11,0.004809391,0.07804771,2717.36884,0.07804771,1.07804771,0.07804771
2002,12,01/12/2002,12/2002,Bottom 50%,adult,0.62355906,2.91299E+11,0.004915834,0.109733133,2797.236345,0.109733133,1.109733133,0.109733133
2003,1,01/01/2003,01/2003,Bottom 50%,adult,0.6242941,2.93338E+11,0.004954372,0.116440122,2814.14224,0.116440122,1.116440122,0.116440122
2003,2,01/02/2003,02/2003,Bottom 50%,adult,0.62653929,2.92228E+11,0.004960712,0.111108242,2800.702497,0.111108242,1.111108242,0.111108242
